EnsEMBL_Gene_ID	HCC1395
ENSG00000155329	31.0728439529
ENSG00000155330	60.3313655919
ENSG00000155352	19.0862774696
ENSG00000155363	90.6202688687
ENSG00000155366	507.0761593052
ENSG00000155367	15.7423566268
ENSG00000067048	0.0000000000
ENSG00000155368	415.4189293319
ENSG00000155372	0.2278191351
ENSG00000155380	227.7914479965
ENSG00000155393	91.0086996893
ENSG00000155428	0.8906783453
ENSG00000155438	160.8049417290
ENSG00000155463	998.0694717298
ENSG00000155465	6.8438024899
ENSG00000155495	0.0000000000
ENSG00000155506	535.9586394220
ENSG00000067057	164.7901357557
ENSG00000155508	247.3254835114
ENSG00000155511	0.3202932612
ENSG00000155530	0.5661305507
ENSG00000155542	26.4939668454
ENSG00000155545	29.5645006301
ENSG00000155561	666.8529486794
ENSG00000155592	16.7353182583
ENSG00000155621	31.1012138924
ENSG00000155622	0.0000000000
ENSG00000155629	0.0863101348
ENSG00000067064	207.7253831619
ENSG00000155636	47.8724714685
ENSG00000155640	21.4574168078
ENSG00000155657	1.6513237895
ENSG00000155659	0.0000000000
ENSG00000155660	1572.3190073020
ENSG00000155666	17.2583417033
ENSG00000155714	2.1348861304
ENSG00000155719	0.9522923235
ENSG00000155729	28.2611380614
ENSG00000155744	18.1718307772
ENSG00000067066	95.4233127006
ENSG00000155749	0.0000000000
ENSG00000155754	0.4236574888
ENSG00000155755	31.2628726717
ENSG00000155760	70.2420338243
ENSG00000155761	0.2149560522
ENSG00000155792	36.6216141772
ENSG00000155816	0.1294631553
ENSG00000155827	211.5587672988
ENSG00000155833	0.3997522032
ENSG00000155846	7.9119842424
ENSG00000067082	110.0365207314
ENSG00000155849	0.5147283256
ENSG00000155850	31.6157361996
ENSG00000155858	16.0241655298
ENSG00000155868	76.2868418544
ENSG00000155875	0.0000000000
ENSG00000155876	177.3340979070
ENSG00000155886	0.0000000000
ENSG00000155890	0.8603807762
ENSG00000155893	11.3200708376
ENSG00000155897	0.2209050491
ENSG00000067113	27.0972875488
ENSG00000155903	31.0996994272
ENSG00000155906	67.3349893162
ENSG00000155918	0.3244645483
ENSG00000155926	1.1381148813
ENSG00000155957	125.9780186567
ENSG00000155959	305.1655877071
ENSG00000155961	0.3762745106
ENSG00000155962	0.4022930011
ENSG00000155966	0.6437549031
ENSG00000155970	2.9518483521
ENSG00000067141	111.7809352237
ENSG00000155974	10.6714810698
ENSG00000155975	99.5214449993
ENSG00000155980	0.1564496801
ENSG00000155984	40.9189172601
ENSG00000156006	0.0000000000
ENSG00000156009	0.0000000000
ENSG00000156011	14.4811482022
ENSG00000156017	36.1264298139
ENSG00000156026	89.3349354044
ENSG00000156030	51.6540373604
ENSG00000005486	324.2132319390
ENSG00000067167	258.9028862836
ENSG00000156035	6.7622224020
ENSG00000156042	2.1402179122
ENSG00000156049	0.2235388195
ENSG00000156050	8.4849747428
ENSG00000156052	125.1034120455
ENSG00000156076	0.1088015152
ENSG00000156096	0.0000000000
ENSG00000156097	0.1506328042
ENSG00000156103	10.6791738505
ENSG00000156110	142.6652268091
ENSG00000067177	1.2035846354
ENSG00000156113	100.5577042957
ENSG00000156127	0.0000000000
ENSG00000156136	67.1469213877
ENSG00000156140	5.6867128748
ENSG00000156150	11.8816740776
ENSG00000156162	63.6872908977
ENSG00000156170	36.2102550248
ENSG00000156171	75.5097939869
ENSG00000156172	14.4014389302
ENSG00000156194	3.3126916173
ENSG00000067182	459.7867663405
ENSG00000156206	3.4646566627
ENSG00000156218	0.1764562756
ENSG00000156219	1.1164402512
ENSG00000156222	0.5682457657
ENSG00000156232	32.6161936448
ENSG00000156234	0.5450032637
ENSG00000156239	18.2563092513
ENSG00000156253	76.3872984698
ENSG00000156256	184.9452435723
ENSG00000156261	963.8083572357
ENSG00000067191	9.6262703937
ENSG00000156265	2.2085050191
ENSG00000156269	0.4326908342
ENSG00000156273	40.6736991017
ENSG00000156282	0.0000000000
ENSG00000156284	0.0000000000
ENSG00000156298	55.8684772801
ENSG00000156299	47.8982924657
ENSG00000156304	116.1354692699
ENSG00000156313	7.0375136939
ENSG00000156345	21.2785807518
ENSG00000067208	18.4886048798
ENSG00000156363	0.0000000000
ENSG00000156374	43.4824114829
ENSG00000156381	28.6915475166
ENSG00000156384	22.4647145928
ENSG00000156395	0.0394373561
ENSG00000156398	13.3420328022
ENSG00000156411	1135.2870865992
ENSG00000156413	1.8501441824
ENSG00000156414	0.2284148964
ENSG00000156427	0.1442302781
ENSG00000067221	46.6358900197
ENSG00000156453	5.4295151130
ENSG00000156463	13.8875440097
ENSG00000156466	0.1180668510
ENSG00000156467	1369.1332975229
ENSG00000156469	100.1772566747
ENSG00000156471	506.1908116204
ENSG00000156475	0.5961978779
ENSG00000156482	12636.6559706783
ENSG00000156486	1.0949490346
ENSG00000156500	7.7696473711
ENSG00000067225	10383.3754128044
ENSG00000156502	114.2290505673
ENSG00000156504	238.0382097156
ENSG00000156508	9464.9989881538
ENSG00000156509	17.7636431218
ENSG00000156510	9.1317157062
ENSG00000156515	593.2859167091
ENSG00000156521	21.3851525894
ENSG00000156531	82.6947762716
ENSG00000156535	211.8691040738
ENSG00000156564	0.6046082478
ENSG00000067248	116.1025891546
ENSG00000156574	0.5245997381
ENSG00000156575	0.5031443341
ENSG00000156577	1.8536896519
ENSG00000156587	165.4495251435
ENSG00000156599	301.9847957283
ENSG00000156603	82.4017154664
ENSG00000156639	152.3258457292
ENSG00000156642	503.1403797359
ENSG00000156650	34.5956919645
ENSG00000156671	23.5458794881
ENSG00000067334	525.7932393802
ENSG00000156675	16.0213386890
ENSG00000156687	0.0913930310
ENSG00000156689	1.6016966332
ENSG00000156697	217.9250106035
ENSG00000156709	322.5390363805
ENSG00000156711	0.9138395197
ENSG00000156735	42.6599967698
ENSG00000156738	0.0000000000
ENSG00000156750	0.0000000000
ENSG00000156755	0.0000000000
ENSG00000067365	78.1460654989
ENSG00000156787	116.0581632648
ENSG00000156795	155.8614712680
ENSG00000156802	1071.6719401570
ENSG00000156804	442.8837397862
ENSG00000156831	330.4659017000
ENSG00000156853	41.6653788931
ENSG00000156858	74.1548155543
ENSG00000156860	94.5639941981
ENSG00000156869	11.4525276083
ENSG00000156873	155.1574654639
ENSG00000005513	1.5007101657
ENSG00000067369	148.9725130822
ENSG00000156875	144.2366822240
ENSG00000156876	33.1463981443
ENSG00000156885	0.0000000000
ENSG00000156886	0.9095184646
ENSG00000156920	0.1289155222
ENSG00000156925	0.0506418030
ENSG00000156928	212.3898677971
ENSG00000156931	39.9569287066
ENSG00000156958	30.0383537472
ENSG00000156959	0.5782949414
ENSG00000067445	36.6247412239
ENSG00000156966	6.4738253415
ENSG00000156968	3.1848479150
ENSG00000156970	368.3401688428
ENSG00000156973	213.3663336212
ENSG00000156976	636.6051851014
ENSG00000156983	94.0067655333
ENSG00000156990	174.4219820403
ENSG00000157005	0.3516338824
ENSG00000157014	139.2985944152
ENSG00000157017	1.4693589365
ENSG00000067533	32.1807178828
ENSG00000157020	613.9428474528
ENSG00000157021	11.2740545305
ENSG00000157033	0.0000000000
ENSG00000157036	33.9922519029
ENSG00000157045	369.6900602264
ENSG00000157060	0.0000000000
ENSG00000157064	7.1217795115
ENSG00000157077	18.4828700244
ENSG00000157087	53.0357562589
ENSG00000157093	0.2509938402
ENSG00000067560	2808.5273650951
ENSG00000157103	0.3866557535
ENSG00000157106	203.6296882407
ENSG00000157107	19.7429578927
ENSG00000157110	22.1854676397
ENSG00000157111	34.8075869429
ENSG00000157119	0.0902706246
ENSG00000157131	0.2753806128
ENSG00000157150	0.4018611855
ENSG00000157152	1.3781296371
ENSG00000157168	3.1146747924
ENSG00000067596	182.8564433460
ENSG00000157181	64.4069151595
ENSG00000157184	37.9363402534
ENSG00000157191	185.5070958618
ENSG00000157193	132.3127621773
ENSG00000157211	0.5404005866
ENSG00000157212	173.3835056900
ENSG00000157214	1.2943955191
ENSG00000157216	27.1110466255
ENSG00000157219	0.7488918925
ENSG00000157224	76.8985354193
ENSG00000067601	30.0043320691
ENSG00000157227	666.6883403654
ENSG00000157240	83.7654853690
ENSG00000157259	89.9284843151
ENSG00000157303	54.3261546177
ENSG00000157306	36.9387299372
ENSG00000157312	4.6621575361
ENSG00000157315	7.6872878149
ENSG00000157322	0.0000000000
ENSG00000157326	224.8046145320
ENSG00000157330	0.0000000000
ENSG00000067606	23.6695152697
ENSG00000157335	0.0000000000
ENSG00000157341	0.8167710248
ENSG00000157343	4.6269069339
ENSG00000157344	71.7462791629
ENSG00000157349	169.4818837812
ENSG00000157350	30.5766358362
ENSG00000157353	9.9367582537
ENSG00000157358	0.0000000000
ENSG00000157368	1.7622171084
ENSG00000157379	183.9714623645
ENSG00000067646	0.0000000000
ENSG00000157388	0.3260725465
ENSG00000157399	7.9492391241
ENSG00000157404	0.0827424865
ENSG00000157423	0.6586985803
ENSG00000157426	29.7906589073
ENSG00000157429	11.5300172208
ENSG00000157445	0.1174319123
ENSG00000157450	145.4618156957
ENSG00000157456	1451.2264116403
ENSG00000157470	2.2609615177
ENSG00000067704	682.1895813665
ENSG00000157483	132.1326350669
ENSG00000157500	93.6894080980
ENSG00000157502	0.0514889510
ENSG00000157510	20.7760076733
ENSG00000157514	46.2876994583
ENSG00000157538	32.8576570687
ENSG00000157540	32.9724979698
ENSG00000157542	0.0000000000
ENSG00000157551	0.0000000000
ENSG00000157554	1.4652139219
ENSG00000067715	0.6047083900
ENSG00000157557	32.1472939096
ENSG00000157570	35.3279616088
ENSG00000157576	5.1534706776
ENSG00000157578	2.1026156583
ENSG00000157593	270.5038384544
ENSG00000157600	56.8032663847
ENSG00000157601	10.0454254368
ENSG00000157606	0.0000000000
ENSG00000157613	8.1944333936
ENSG00000157617	17.0966748386
ENSG00000005700	103.8625795726
ENSG00000067798	12.3906108890
ENSG00000157625	50.8941895822
ENSG00000157637	220.7063647717
ENSG00000157653	0.7938811766
ENSG00000157654	31.2190614394
ENSG00000157657	41.3499104536
ENSG00000157680	6.0487871129
ENSG00000157693	43.3260556720
ENSG00000157703	0.9187853057
ENSG00000157734	8.8265775136
ENSG00000157741	34.3533887921
ENSG00000067829	475.6838981113
ENSG00000157764	85.7465046426
ENSG00000157765	0.3684146751
ENSG00000157766	16.4818494019
ENSG00000157778	185.8887382556
ENSG00000157782	0.6906630712
ENSG00000157796	23.4640732286
ENSG00000157800	231.4517235543
ENSG00000157819	0.9841600577
ENSG00000157823	281.8862280072
ENSG00000157827	89.8179796670
ENSG00000067836	122.7615832056
ENSG00000157828	0.0000000000
ENSG00000157833	8.9856040262
ENSG00000157837	70.4245021291
ENSG00000157851	0.0696537930
ENSG00000157856	0.8735047201
ENSG00000157869	77.5832756528
ENSG00000157870	34.6484321784
ENSG00000157873	0.0000000000
ENSG00000157881	42.9927952939
ENSG00000157884	0.8470508395
ENSG00000067840	0.3996068676
ENSG00000157890	2.7625541837
ENSG00000157895	33.3248505374
ENSG00000157911	42.6281969428
ENSG00000157916	283.2484376385
ENSG00000157927	5.3236754582
ENSG00000157933	56.7000424092
ENSG00000157950	0.0000000000
ENSG00000157954	124.4811989035
ENSG00000157965	0.0000000000
ENSG00000157978	69.4721828799
ENSG00000067842	10.5605432025
ENSG00000157985	70.4945694350
ENSG00000157992	5.4910406801
ENSG00000157999	11.0631501742
ENSG00000158006	31.0148156055
ENSG00000158008	2.9871446001
ENSG00000158014	0.4403356191
ENSG00000158019	203.0784628162
ENSG00000158022	0.1237894790
ENSG00000158023	0.5089486411
ENSG00000158042	220.8470581477
ENSG00000067900	212.4710908167
ENSG00000158050	10.2362711296
ENSG00000158055	0.3194405041
ENSG00000158062	48.2095622591
ENSG00000158077	0.0000000000
ENSG00000158079	18.8708490940
ENSG00000158089	7.2547678746
ENSG00000158092	285.9731502988
ENSG00000158104	0.6126568227
ENSG00000158106	3.1509479877
ENSG00000158109	76.9208879518
ENSG00000067955	212.1556983339
ENSG00000158113	0.1053086692
ENSG00000158122	76.3163575372
ENSG00000158125	19.4823041813
ENSG00000158156	10.3531745306
ENSG00000158158	60.5934081160
ENSG00000158161	70.7769289826
ENSG00000158163	34.6218358045
ENSG00000158164	3.5807383442
ENSG00000158169	25.9996869733
ENSG00000158185	0.0000000000
ENSG00000067992	42.0759004658
ENSG00000158186	4.6781733053
ENSG00000158195	460.7633885176
ENSG00000158201	100.6648729885
ENSG00000158220	1.7192137449
ENSG00000158234	21.1687099474
ENSG00000158246	45.2331613870
ENSG00000158258	5.3816572263
ENSG00000158270	17.5932408320
ENSG00000158286	8.0859852951
ENSG00000158290	201.6408785926
ENSG00000068001	161.0918097200
ENSG00000158292	40.7379672179
ENSG00000158296	0.3457647299
ENSG00000158301	1.6581197941
ENSG00000158315	6.4317480576
ENSG00000158321	51.6513188044
ENSG00000158352	0.2733105939
ENSG00000158373	69.5318988447
ENSG00000158402	111.6018018090
ENSG00000158406	104.0527632454
ENSG00000158411	191.8778302593
ENSG00000068024	23.1845560267
ENSG00000158417	541.9283596110
ENSG00000158423	1.4646267465
ENSG00000158427	38.7566542173
ENSG00000158428	0.0000000000
ENSG00000158435	179.7630657666
ENSG00000158445	61.4391517661
ENSG00000158457	23.6550215515
ENSG00000158458	1.3853687880
ENSG00000158467	27.8631190235
ENSG00000158470	255.7294772817
ENSG00000005801	39.4280544037
ENSG00000068028	84.9990218773
ENSG00000158473	0.3442391402
ENSG00000158477	0.7303165251
ENSG00000158480	52.2588912224
ENSG00000158481	0.3369824707
ENSG00000158482	2.6902265205
ENSG00000158483	24.5165984074
ENSG00000158485	0.6256866504
ENSG00000158486	0.6536018231
ENSG00000158488	0.2116962104
ENSG00000158497	1.1432703717
ENSG00000068078	1.1247246325
ENSG00000158516	0.0000000000
ENSG00000158517	0.0000000000
ENSG00000158525	1.7049988964
ENSG00000158526	126.4172907725
ENSG00000158527	0.5372295886
ENSG00000158528	0.3344370299
ENSG00000158545	214.5191671802
ENSG00000158552	80.9411482871
ENSG00000158553	0.0000000000
ENSG00000158555	17.9373554450
ENSG00000068079	56.9381576812
ENSG00000158560	13.4083551491
ENSG00000158571	2.2564633614
ENSG00000158578	0.0000000000
ENSG00000158604	265.9444723776
ENSG00000158615	102.3198343023
ENSG00000158623	298.7144266455
ENSG00000158636	63.4584634763
ENSG00000158639	0.0000000000
ENSG00000158669	202.1863320569
ENSG00000158683	0.4085901866
ENSG00000068097	44.6013562484
ENSG00000158691	4.1589779094
ENSG00000158710	4243.5052504775
ENSG00000158711	34.4029750248
ENSG00000158714	1.2505517769
ENSG00000158715	10.0732576035
ENSG00000158716	181.6745055463
ENSG00000158717	72.6624394602
ENSG00000158731	0.5255466691
ENSG00000158747	27.1057400976
ENSG00000158748	0.1057182380
ENSG00000068120	181.1602256465
ENSG00000158764	0.0000000000
ENSG00000158769	29.5922456898
ENSG00000158773	167.6680453724
ENSG00000158786	0.2405780106
ENSG00000158792	21.7637087701
ENSG00000158793	69.9636695916
ENSG00000158796	85.5771446332
ENSG00000158805	34.0437575765
ENSG00000158806	0.1159663521
ENSG00000158813	0.6105527425
ENSG00000068137	24.0702037029
ENSG00000158815	0.3509095288
ENSG00000158816	3.1296619483
ENSG00000158825	1.3630526730
ENSG00000158828	111.9744971806
ENSG00000158850	152.4220781256
ENSG00000158856	0.9221548468
ENSG00000158859	3.5271530079
ENSG00000158863	60.0138986100
ENSG00000158864	740.7226118538
ENSG00000158865	0.7400159519
ENSG00000068305	138.1484249052
ENSG00000158869	3.5516613048
ENSG00000158874	1.8466354419
ENSG00000158882	37.7170505085
ENSG00000158887	0.3295925042
ENSG00000158901	5.2243759138
ENSG00000158927	25.1235717170
ENSG00000158941	201.5439559452
ENSG00000158955	0.0000000000
ENSG00000158966	2.4533409969
ENSG00000158985	78.3640198103
ENSG00000068308	153.7549647101
ENSG00000158987	32.1591061493
ENSG00000159023	24.4654191483
ENSG00000159055	99.2130381410
ENSG00000159063	147.6402656227
ENSG00000159069	118.2113865678
ENSG00000159079	60.6303152445
ENSG00000159082	24.9219294918
ENSG00000159086	66.9942954665
ENSG00000159110	87.0844304687
ENSG00000159111	184.8883357505
ENSG00000068323	74.9921858741
ENSG00000159113	159.1867244868
ENSG00000159123	0.0000000000
ENSG00000159128	191.0778899059
ENSG00000159131	246.7655342416
ENSG00000159140	362.2277036511
ENSG00000159147	101.0118553870
ENSG00000159164	3.2668105989
ENSG00000159166	0.1508043101
ENSG00000159167	4.9897815995
ENSG00000159173	0.7869899976
ENSG00000068354	37.5387715399
ENSG00000159176	61.5737975922
ENSG00000159182	0.0000000000
ENSG00000159184	0.5006797397
ENSG00000159186	1600.3115766897
ENSG00000159189	0.9728391525
ENSG00000159197	2.9809646715
ENSG00000159199	695.8320632611
ENSG00000159200	27.2099250030
ENSG00000159202	323.8327331505
ENSG00000159208	3.3415757285
ENSG00000005810	62.4046441596
ENSG00000068366	265.8360584102
ENSG00000159210	349.9063467053
ENSG00000159212	0.0000000000
ENSG00000159214	14.5965037254
ENSG00000159216	51.4167139383
ENSG00000159217	0.6199259064
ENSG00000159224	0.0000000000
ENSG00000159228	376.7780626473
ENSG00000159231	142.3537628234
ENSG00000159239	2.1895146414
ENSG00000159247	0.3034949840
ENSG00000068383	86.5073626006
ENSG00000159248	1.1875622163
ENSG00000159251	0.3508859332
ENSG00000159256	50.6941583979
ENSG00000159259	141.1434128878
ENSG00000159261	0.2763180788
ENSG00000159263	1.2284212853
ENSG00000159266	4.1221842196
ENSG00000159267	18.8723597086
ENSG00000159279	1.4520568940
ENSG00000159289	0.0000000000
ENSG00000068394	100.3920921181
ENSG00000159307	4.5345215819
ENSG00000159314	0.1921538211
ENSG00000159322	268.4692036264
ENSG00000159335	1670.3495903773
ENSG00000159337	0.2437105368
ENSG00000159339	1.3264239467
ENSG00000159346	564.9865069679
ENSG00000159348	166.3383542609
ENSG00000159352	1415.5222191546
ENSG00000159363	133.4052398911
ENSG00000068400	56.9047452540
ENSG00000159374	0.9479128062
ENSG00000159377	1876.1743818462
ENSG00000159387	0.4903700627
ENSG00000159388	12.1318406793
ENSG00000159398	0.5169617448
ENSG00000159399	16.4873029660
ENSG00000159403	1417.8968255260
ENSG00000159409	0.0662313136
ENSG00000159423	16.0590838209
ENSG00000159433	6.6800974945
ENSG00000068438	103.8954299965
ENSG00000159445	29.5772540054
ENSG00000159450	0.5363342060
ENSG00000159455	0.0000000000
ENSG00000159459	38.0982818120
ENSG00000159461	233.1736304335
ENSG00000159479	272.3924249830
ENSG00000159495	0.0000000000
ENSG00000159496	18.4431882761
ENSG00000159516	0.0000000000
ENSG00000159527	0.5535784186
ENSG00000068489	537.1555847948
ENSG00000159556	6.6573026638
ENSG00000159579	160.6592012267
ENSG00000159588	2.8098391305
ENSG00000159592	292.7817305817
ENSG00000159593	342.8304543479
ENSG00000159596	180.7394355564
ENSG00000159618	0.2739832384
ENSG00000159625	0.2147582167
ENSG00000159640	0.5057622830
ENSG00000159648	0.2644284281
ENSG00000068615	46.2065238754
ENSG00000159650	0.0660110765
ENSG00000159658	167.6404895815
ENSG00000159674	1.3164277453
ENSG00000159685	92.5212836824
ENSG00000159692	111.1528910259
ENSG00000159708	1.1780797575
ENSG00000159712	1.7614389145
ENSG00000159713	1.1569155991
ENSG00000159714	2.5480285735
ENSG00000159720	449.3421970892
ENSG00000068650	9.5541425514
ENSG00000159723	0.0000000000
ENSG00000159733	4.3814980239
ENSG00000159753	1.1176132905
ENSG00000159761	1.2469001423
ENSG00000159763	0.0000000000
ENSG00000159784	0.7787665301
ENSG00000159788	9.8370006947
ENSG00000159792	70.1013761758
ENSG00000159797	0.0000000000
ENSG00000159840	711.0266102730
ENSG00000068654	172.9836248068
ENSG00000159842	144.9845119539
ENSG00000159860	0.6564067365
ENSG00000159871	2.2114918853
ENSG00000159873	149.1800927637
ENSG00000159882	7.3339781173
ENSG00000159884	19.0036464233
ENSG00000159885	15.9676483343
ENSG00000159899	1.3586599697
ENSG00000159904	13.7367120319
ENSG00000159905	16.4182171378
ENSG00000068697	1463.0171770082
ENSG00000159915	0.7934651037
ENSG00000159917	7.0681927427
ENSG00000159921	84.2219115089
ENSG00000159958	8.1105198874
ENSG00000159961	0.0000000000
ENSG00000160007	128.1214479230
ENSG00000160013	0.1047312427
ENSG00000160014	1151.9156185331
ENSG00000160049	189.1113574221
ENSG00000160050	37.3696802597
ENSG00000005812	74.8612195414
ENSG00000068724	57.7731921648
ENSG00000160051	33.1125308564
ENSG00000160055	20.8257611052
ENSG00000160058	105.6268531262
ENSG00000160062	33.3000317765
ENSG00000160072	56.0055213533
ENSG00000160075	120.7169751562
ENSG00000160087	56.3207768388
ENSG00000160094	86.6447753157
ENSG00000160097	1.2261507666
ENSG00000160111	0.1777544409
ENSG00000068745	257.8225118556
ENSG00000160113	43.8930384330
ENSG00000160117	0.6687510881
ENSG00000160124	104.0041236546
ENSG00000160131	148.9879462660
ENSG00000160145	10.0891915549
ENSG00000160161	3.8250283375
ENSG00000160172	13.1610581938
ENSG00000160179	0.1959458259
ENSG00000160180	0.9806795254
ENSG00000160181	0.0000000000
ENSG00000068781	12.1996216554
ENSG00000160182	0.0000000000
ENSG00000160183	0.3368858548
ENSG00000160185	0.1740995438
ENSG00000160188	0.3060471493
ENSG00000160190	0.2800983081
ENSG00000160191	1.9275685873
ENSG00000160193	48.9548974635
ENSG00000160194	88.6110165006
ENSG00000160199	48.3036841123
ENSG00000160200	73.6872944326
ENSG00000068784	93.1188066881
ENSG00000160201	790.9923864345
ENSG00000160202	0.1293923406
ENSG00000160207	7.4691582462
ENSG00000160208	85.7232530129
ENSG00000160209	55.3719107574
ENSG00000160211	1744.1081698106
ENSG00000160213	511.6035313499
ENSG00000160214	53.9290542370
ENSG00000160216	18.5830381977
ENSG00000160218	48.6484338462
ENSG00000068793	281.9894238211
ENSG00000160219	0.6897909540
ENSG00000160220	90.7581014643
ENSG00000160221	101.1566141547
ENSG00000160223	23.5047733583
ENSG00000160224	0.1570403747
ENSG00000160226	12.6433744775
ENSG00000160229	0.8735356974
ENSG00000160233	13.2276278347
ENSG00000160255	21.2825506034
ENSG00000160256	50.0219655571
ENSG00000068796	92.2938721780
ENSG00000160271	50.9931158660
ENSG00000160282	6.4416591440
ENSG00000160284	53.3892766757
ENSG00000160285	156.9630039085
ENSG00000160293	105.4706631753
ENSG00000160294	181.7010422886
ENSG00000160296	0.0000000000
ENSG00000160298	32.0595232574
ENSG00000160299	103.7614613431
ENSG00000160305	92.7035646969
ENSG00000068831	0.3519052786
ENSG00000160307	0.0000000000
ENSG00000160310	287.9321443440
ENSG00000160318	5.3422993198
ENSG00000160321	0.1313708585
ENSG00000160323	4.6241630429
ENSG00000160325	11.2405201760
ENSG00000160326	45.8248873692
ENSG00000160336	28.9633498810
ENSG00000160339	3.0918705818
ENSG00000160345	6.5029503601
ENSG00000068878	263.0235123942
ENSG00000160349	0.2795962113
ENSG00000160352	3.0029708944
ENSG00000160360	32.1313155443
ENSG00000160392	34.4159675944
ENSG00000160396	1.1499909426
ENSG00000160401	3.0198245507
ENSG00000160404	10.7110633353
ENSG00000160408	68.2572423754
ENSG00000160410	135.0585699528
ENSG00000160439	24.3210011353
ENSG00000068885	92.6053854824
ENSG00000160445	48.9870074071
ENSG00000160446	94.4969791461
