EnsEMBL_Gene_ID	BT474
ENSG00000155096	582.5156009033
ENSG00000155097	135.8331846006
ENSG00000155099	7.0470516182
ENSG00000155100	45.3168079043
ENSG00000155111	40.8408162647
ENSG00000155115	393.5858190085
ENSG00000155130	464.3118508495
ENSG00000155158	4.8193874700
ENSG00000155189	26.6010307055
ENSG00000155229	139.8074771144
ENSG00000066926	167.7632558697
ENSG00000155249	0.0000000000
ENSG00000155252	0.8088897938
ENSG00000155254	0.3940553606
ENSG00000155256	48.0945029080
ENSG00000155265	9.5491841308
ENSG00000155269	0.0000000000
ENSG00000155275	14.7695135741
ENSG00000155282	0.0000000000
ENSG00000155287	137.3259084873
ENSG00000155304	43.1083441097
ENSG00000066933	34.0372680393
ENSG00000155307	0.0000000000
ENSG00000155313	29.3420235705
ENSG00000155319	0.0000000000
ENSG00000155324	42.4334296632
ENSG00000155329	53.6703845115
ENSG00000155330	66.5441058625
ENSG00000155352	21.2162403263
ENSG00000155363	111.8104281247
ENSG00000155366	526.3705392998
ENSG00000155367	9.0572674962
ENSG00000067048	0.0000000000
ENSG00000155368	1473.0290338985
ENSG00000155372	0.0000000000
ENSG00000155380	1.6195774569
ENSG00000155393	70.0742128995
ENSG00000155428	0.5719936064
ENSG00000155438	134.4574471911
ENSG00000155463	1232.7756617687
ENSG00000155465	1.0408214454
ENSG00000155495	1.3240490796
ENSG00000155506	385.1962600403
ENSG00000067057	318.5942964520
ENSG00000155508	165.2517153955
ENSG00000155511	0.0000000000
ENSG00000155530	0.7770126981
ENSG00000155542	22.3193283268
ENSG00000155545	58.4919556496
ENSG00000155561	309.2509832879
ENSG00000155592	19.3757297186
ENSG00000155621	18.9769664817
ENSG00000155622	0.0000000000
ENSG00000155629	0.6243950362
ENSG00000067064	898.3205297237
ENSG00000155636	58.0453407200
ENSG00000155640	26.0220144629
ENSG00000155657	0.3397981681
ENSG00000155659	0.0000000000
ENSG00000155660	577.3482094167
ENSG00000155666	16.8215479225
ENSG00000155714	1.4339918564
ENSG00000155719	0.2737121244
ENSG00000155729	46.3137221522
ENSG00000155744	24.8708632193
ENSG00000067066	16.9133210531
ENSG00000155749	1.1718089989
ENSG00000155754	0.1366356926
ENSG00000155755	56.2260444883
ENSG00000155760	3.5587723538
ENSG00000155761	0.0000000000
ENSG00000155792	219.1664490231
ENSG00000155816	0.1590144934
ENSG00000155827	113.9025431371
ENSG00000155833	0.0000000000
ENSG00000155846	7.8645366112
ENSG00000067082	78.6923984842
ENSG00000155849	1.4485085948
ENSG00000155850	6.5125290740
ENSG00000155858	7.3452610558
ENSG00000155868	65.9859421823
ENSG00000155875	0.0000000000
ENSG00000155876	109.2310628733
ENSG00000155886	0.0953371001
ENSG00000155890	0.0000000000
ENSG00000155893	70.8923434426
ENSG00000155897	0.0357011801
ENSG00000067113	26.4043922277
ENSG00000155903	34.8084594103
ENSG00000155906	100.4271939312
ENSG00000155918	0.0000000000
ENSG00000155926	1.5854743660
ENSG00000155957	174.6925402996
ENSG00000155959	173.9432934204
ENSG00000155961	0.0000000000
ENSG00000155962	2.8004732382
ENSG00000155966	0.1523993806
ENSG00000155970	0.0000000000
ENSG00000067141	150.1812288545
ENSG00000155974	27.2136637316
ENSG00000155975	78.4793662157
ENSG00000155980	0.0758530179
ENSG00000155984	82.1544213371
ENSG00000156006	0.9477398527
ENSG00000156009	0.2381818891
ENSG00000156011	25.1569584700
ENSG00000156017	19.4586099813
ENSG00000156026	116.9448868263
ENSG00000156030	83.2732076165
ENSG00000005486	438.8717814477
ENSG00000067167	469.1558848058
ENSG00000156035	1.6805055509
ENSG00000156042	6.6045872130
ENSG00000156049	9.4825709458
ENSG00000156050	23.7773915019
ENSG00000156052	210.9697823827
ENSG00000156076	0.1055025906
ENSG00000156096	0.0000000000
ENSG00000156097	0.1500132479
ENSG00000156103	5.1110755602
ENSG00000156110	181.5799779955
ENSG00000067177	53.8173858812
ENSG00000156113	68.2325175607
ENSG00000156127	103.1599257494
ENSG00000156136	72.8907936491
ENSG00000156140	0.1455033152
ENSG00000156150	6.5430024630
ENSG00000156162	86.7588097107
ENSG00000156170	146.9233111673
ENSG00000156171	74.4164144945
ENSG00000156172	28.9803019050
ENSG00000156194	3.6456603733
ENSG00000067182	254.6367597687
ENSG00000156206	0.2690517146
ENSG00000156218	1.8210033196
ENSG00000156219	0.1342052653
ENSG00000156222	1.4881519732
ENSG00000156232	34.2453109384
ENSG00000156234	0.0000000000
ENSG00000156239	18.7204245959
ENSG00000156253	51.9339059617
ENSG00000156256	154.1524153678
ENSG00000156261	943.6687387177
ENSG00000067191	11.2653914765
ENSG00000156265	15.6043553628
ENSG00000156269	0.0000000000
ENSG00000156273	41.7534389018
ENSG00000156282	0.0000000000
ENSG00000156284	18.2672860909
ENSG00000156298	12.4378491556
ENSG00000156299	43.4570647624
ENSG00000156304	112.1663256642
ENSG00000156313	23.6785792338
ENSG00000156345	11.4009587277
ENSG00000067208	11.5580669780
ENSG00000156363	0.0000000000
ENSG00000156374	74.7535104666
ENSG00000156381	30.2667241732
ENSG00000156384	21.9803232229
ENSG00000156395	0.0000000000
ENSG00000156398	65.6445145052
ENSG00000156411	918.1817294509
ENSG00000156413	0.7327171116
ENSG00000156414	0.0000000000
ENSG00000156427	0.0000000000
ENSG00000067221	13.6890912129
ENSG00000156453	64.8712334243
ENSG00000156463	12.5717949097
ENSG00000156466	0.3434609885
ENSG00000156467	1347.9407896291
ENSG00000156469	130.4227608780
ENSG00000156471	399.5393744587
ENSG00000156475	0.5790795561
ENSG00000156482	11830.7815664077
ENSG00000156486	0.0669651168
ENSG00000156500	1.6484734658
ENSG00000067225	6522.2023602438
ENSG00000156502	150.0843020173
ENSG00000156504	62.6625394608
ENSG00000156508	7452.7150592764
ENSG00000156509	0.5178467869
ENSG00000156510	0.1692386933
ENSG00000156515	1143.1439214668
ENSG00000156521	44.6047344872
ENSG00000156531	27.3366536207
ENSG00000156535	1.6462387532
ENSG00000156564	2.6562952922
ENSG00000067248	103.1424423203
ENSG00000156574	3.0270614212
ENSG00000156575	0.0000000000
ENSG00000156577	0.0000000000
ENSG00000156587	1.1923569157
ENSG00000156599	308.6028159121
ENSG00000156603	69.3742911027
ENSG00000156639	283.5938253920
ENSG00000156642	358.2544344167
ENSG00000156650	60.5613657948
ENSG00000156671	19.6893672342
ENSG00000067334	196.8339868120
ENSG00000156675	128.1364919238
ENSG00000156687	0.0000000000
ENSG00000156689	0.3882830674
ENSG00000156697	50.1952667509
ENSG00000156709	277.3833436573
ENSG00000156711	307.0210665959
ENSG00000156735	31.3036321404
ENSG00000156738	0.0000000000
ENSG00000156750	0.0000000000
ENSG00000156755	0.0000000000
ENSG00000067365	58.5897584630
ENSG00000156787	32.7528886331
ENSG00000156795	98.9975374284
ENSG00000156802	408.0921404945
ENSG00000156804	83.2499584382
ENSG00000156831	173.3473032451
ENSG00000156853	26.4079304095
ENSG00000156858	62.7985413005
ENSG00000156860	63.1265134753
ENSG00000156869	14.3825015419
ENSG00000156873	125.0020193343
ENSG00000005513	0.1389394353
ENSG00000067369	74.3656619765
ENSG00000156875	175.1204770190
ENSG00000156876	30.2765879503
ENSG00000156885	0.0000000000
ENSG00000156886	0.0000000000
ENSG00000156920	0.0000000000
ENSG00000156925	0.4146755435
ENSG00000156928	225.2609035073
ENSG00000156931	89.1999563826
ENSG00000156958	47.6374386502
ENSG00000156959	0.0000000000
ENSG00000067445	0.8468947576
ENSG00000156966	4.8024081466
ENSG00000156968	0.6261173439
ENSG00000156970	158.8152802204
ENSG00000156973	94.8334898526
ENSG00000156976	987.7644064416
ENSG00000156983	84.5901135091
ENSG00000156990	144.4360405468
ENSG00000157005	0.0000000000
ENSG00000157014	128.2249960574
ENSG00000157017	0.6435978706
ENSG00000067533	35.9676321356
ENSG00000157020	301.1400031079
ENSG00000157021	4.8925907076
ENSG00000157033	0.0000000000
ENSG00000157036	9.3423188062
ENSG00000157045	118.1678434793
ENSG00000157060	0.0000000000
ENSG00000157064	0.4334569077
ENSG00000157077	44.4407790180
ENSG00000157087	0.0000000000
ENSG00000157093	3.8813273395
ENSG00000067560	1731.5931777485
ENSG00000157103	0.0000000000
ENSG00000157106	76.3255704120
ENSG00000157107	17.5884936695
ENSG00000157110	51.6117016079
ENSG00000157111	0.0000000000
ENSG00000157119	0.0000000000
ENSG00000157131	0.0000000000
ENSG00000157150	0.0000000000
ENSG00000157152	0.0000000000
ENSG00000157168	0.0000000000
ENSG00000067596	149.9665464086
ENSG00000157181	42.8341891134
ENSG00000157184	96.2520510114
ENSG00000157191	110.5600142277
ENSG00000157193	124.3186585190
ENSG00000157211	0.5871392887
ENSG00000157212	109.8730317703
ENSG00000157214	0.4688382911
ENSG00000157216	55.7691151974
ENSG00000157219	0.0000000000
ENSG00000157224	41.5341846040
ENSG00000067601	17.1969701429
ENSG00000157227	0.3584043243
ENSG00000157240	36.1698975621
ENSG00000157259	64.4755267564
ENSG00000157303	76.5546704081
ENSG00000157306	102.9505007620
ENSG00000157312	6.3469216327
ENSG00000157315	4.1791519621
ENSG00000157322	0.2015646829
ENSG00000157326	194.6144166841
ENSG00000157330	0.0000000000
ENSG00000067606	76.7894113770
ENSG00000157335	0.0000000000
ENSG00000157341	0.2657620325
ENSG00000157343	0.0000000000
ENSG00000157344	78.6774896265
ENSG00000157349	273.0333179838
ENSG00000157350	1.7488992369
ENSG00000157353	37.5918355608
ENSG00000157358	0.0000000000
ENSG00000157368	0.2636907838
ENSG00000157379	111.1920258101
ENSG00000067646	0.0000000000
ENSG00000157388	25.1039336612
ENSG00000157399	0.0953800448
ENSG00000157404	0.4464008474
ENSG00000157423	0.2735461362
ENSG00000157426	43.6828718587
ENSG00000157429	17.6982537517
ENSG00000157445	0.4524886233
ENSG00000157450	57.3118637081
ENSG00000157456	269.6363785772
ENSG00000157470	1.5240006290
ENSG00000067704	505.8375666985
ENSG00000157483	54.7151461662
ENSG00000157500	66.1727790467
ENSG00000157502	19.9146133111
ENSG00000157510	1.6130764174
ENSG00000157514	220.3425168600
ENSG00000157538	104.0250538964
ENSG00000157540	94.0109376903
ENSG00000157542	2.3099747482
ENSG00000157551	0.0000000000
ENSG00000157554	0.0409324762
ENSG00000067715	27.3254367293
ENSG00000157557	14.8246897326
ENSG00000157570	0.6892127252
ENSG00000157576	2.9736510861
ENSG00000157578	2.8254296326
ENSG00000157593	236.9991038662
ENSG00000157600	76.0517423082
ENSG00000157601	4.0664174439
ENSG00000157606	0.0000000000
ENSG00000157613	264.8539513241
ENSG00000157617	63.8179212242
ENSG00000005700	153.5918443278
ENSG00000067798	0.4286092081
ENSG00000157625	181.8888161212
ENSG00000157637	43.0083042334
ENSG00000157653	1.2554024650
ENSG00000157654	4.4908988221
ENSG00000157657	22.2513715833
ENSG00000157680	0.0000000000
ENSG00000157693	107.1983207335
ENSG00000157703	14.6377776999
ENSG00000157734	3.0222868827
ENSG00000157741	15.3102378124
ENSG00000067829	296.5355396648
ENSG00000157764	48.0655903098
ENSG00000157765	0.1020697515
ENSG00000157766	0.0000000000
ENSG00000157778	138.7988903957
ENSG00000157782	0.2203032136
ENSG00000157796	10.5472468113
ENSG00000157800	217.1525585251
ENSG00000157819	0.0000000000
ENSG00000157823	185.7321093011
ENSG00000157827	5.2799370523
ENSG00000067836	97.8309739339
ENSG00000157828	0.0000000000
ENSG00000157833	0.6009884072
ENSG00000157837	151.9951342006
ENSG00000157851	96.0107396221
ENSG00000157856	0.1655995958
ENSG00000157869	34.1953054233
ENSG00000157870	138.5349970416
ENSG00000157873	0.2202222563
ENSG00000157881	44.2032583384
ENSG00000157884	0.8240965671
ENSG00000067840	6.1261815119
ENSG00000157890	0.2277586355
ENSG00000157895	71.2429321982
ENSG00000157911	43.9832885071
ENSG00000157916	134.4156881154
ENSG00000157927	4.5450649949
ENSG00000157933	44.4577971473
ENSG00000157950	0.0000000000
ENSG00000157954	189.7083872731
ENSG00000157965	0.0000000000
ENSG00000157978	167.4138374075
ENSG00000067842	0.1158176942
ENSG00000157985	87.3721370208
ENSG00000157992	2.3470792838
ENSG00000157999	13.2633494252
ENSG00000158006	32.7495145513
ENSG00000158008	0.0000000000
ENSG00000158014	0.5081001577
ENSG00000158019	135.2730713263
ENSG00000158022	1.5509929051
ENSG00000158023	2.0494868755
ENSG00000158042	419.5697774459
ENSG00000067900	206.6446320187
ENSG00000158050	2.1244853650
ENSG00000158055	15.2448489861
ENSG00000158062	33.2409835593
ENSG00000158077	0.0000000000
ENSG00000158079	11.5178121710
ENSG00000158089	6.0133708784
ENSG00000158092	101.3205864614
ENSG00000158104	1.3214864755
ENSG00000158106	58.3565947649
ENSG00000158109	101.2049574657
ENSG00000067955	155.8552724388
ENSG00000158113	0.5216177783
ENSG00000158122	24.3351381409
ENSG00000158125	3.2544314387
ENSG00000158156	4.0164787625
ENSG00000158158	86.9123025022
ENSG00000158161	32.1383959022
ENSG00000158163	0.6041474335
ENSG00000158164	26.9155793034
ENSG00000158169	39.4936051193
ENSG00000158185	0.0000000000
ENSG00000067992	104.7106698689
ENSG00000158186	8.8455901655
ENSG00000158195	267.0259522059
ENSG00000158201	72.3711839285
ENSG00000158220	0.2647983877
ENSG00000158234	141.4392796457
ENSG00000158246	29.3435581131
ENSG00000158258	68.6306036503
ENSG00000158270	275.8114186290
ENSG00000158286	2.5985806089
ENSG00000158290	52.5592798180
ENSG00000068001	89.3366956355
ENSG00000158292	9.0831869434
ENSG00000158296	12.2111499577
ENSG00000158301	3.2713088645
ENSG00000158315	0.4256412002
ENSG00000158321	154.1964129033
ENSG00000158352	0.9971187185
ENSG00000158373	212.3756307709
ENSG00000158402	35.9822019999
ENSG00000158406	107.2137050752
ENSG00000158411	59.9746544226
ENSG00000068024	19.3549448976
ENSG00000158417	308.6013430989
ENSG00000158423	4.8246206243
ENSG00000158427	1.0109337759
ENSG00000158428	0.0000000000
ENSG00000158435	231.5033627373
ENSG00000158445	1.5213774715
ENSG00000158457	20.5509452921
ENSG00000158458	0.5947938226
ENSG00000158467	74.6366502344
ENSG00000158470	206.9980301879
ENSG00000005801	56.4324536231
ENSG00000068028	41.4676299277
ENSG00000158473	0.5025445893
ENSG00000158477	0.0000000000
ENSG00000158480	80.4302368215
ENSG00000158481	0.0000000000
ENSG00000158482	2.7953191784
ENSG00000158483	42.3266509246
ENSG00000158485	0.0000000000
ENSG00000158486	0.2052014914
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	32.7550241072
ENSG00000158516	0.0000000000
ENSG00000158517	0.0000000000
ENSG00000158525	0.3171002612
ENSG00000158526	493.2810266046
ENSG00000158527	0.0000000000
ENSG00000158528	20.5594969318
ENSG00000158545	89.5368049195
ENSG00000158552	44.6172983842
ENSG00000158553	0.0000000000
ENSG00000158555	5.5160635570
ENSG00000068079	40.0235550763
ENSG00000158560	0.7734522150
ENSG00000158571	3.6622843507
ENSG00000158578	0.2040601544
ENSG00000158604	319.3891984577
ENSG00000158615	130.0678668506
ENSG00000158623	179.5073072115
ENSG00000158636	198.1134912170
ENSG00000158639	0.0000000000
ENSG00000158669	258.3946172952
ENSG00000158683	0.4686320832
ENSG00000068097	289.6624686338
ENSG00000158691	17.8325694460
ENSG00000158710	918.8973660020
ENSG00000158711	16.4483901964
ENSG00000158714	0.0000000000
ENSG00000158715	2.3700808585
ENSG00000158716	2.0498951442
ENSG00000158717	46.8508876583
ENSG00000158731	0.0000000000
ENSG00000158747	19.9027255308
ENSG00000158748	0.2134513099
ENSG00000068120	81.6819861754
ENSG00000158764	1.8006558368
ENSG00000158769	665.8126908169
ENSG00000158773	350.0917534247
ENSG00000158786	0.0777611823
ENSG00000158792	32.1406081800
ENSG00000158793	51.3590016997
ENSG00000158796	150.6247040641
ENSG00000158805	34.7626603175
ENSG00000158806	0.8907238383
ENSG00000158813	0.9192720052
ENSG00000068137	36.4157848606
ENSG00000158815	0.0000000000
ENSG00000158816	0.8013758455
ENSG00000158825	0.4425155683
ENSG00000158828	141.1198557249
ENSG00000158850	187.4607758292
ENSG00000158856	12.6823804766
ENSG00000158859	0.3482626635
ENSG00000158863	78.2238298856
ENSG00000158864	903.0247611902
ENSG00000158865	1.1671024637
ENSG00000068305	34.1427883282
ENSG00000158869	1.3824398221
ENSG00000158874	0.0000000000
ENSG00000158882	0.5398709128
ENSG00000158887	0.0000000000
ENSG00000158901	1.0944097295
ENSG00000158927	6.7534879206
ENSG00000158941	240.2139582339
ENSG00000158955	0.0000000000
ENSG00000158966	6.4766244438
ENSG00000158985	84.7930947361
ENSG00000068308	296.0964754028
ENSG00000158987	14.2821071846
ENSG00000159023	23.9099569661
ENSG00000159055	71.6147009268
ENSG00000159063	86.7112092131
ENSG00000159069	233.0804334490
ENSG00000159079	186.4940301870
ENSG00000159082	19.3951031801
ENSG00000159086	72.5674010857
ENSG00000159110	30.8375805419
ENSG00000159111	145.0847761123
ENSG00000068323	65.7990624596
ENSG00000159113	56.4131520671
ENSG00000159123	0.0000000000
ENSG00000159128	135.5111732795
ENSG00000159131	172.9024334439
ENSG00000159140	300.4479146891
ENSG00000159147	126.2356769400
ENSG00000159164	1.0854114062
ENSG00000159166	182.9369896519
ENSG00000159167	0.1631274173
ENSG00000159173	3.7958777609
ENSG00000068354	33.7233736766
ENSG00000159176	754.5571083711
ENSG00000159182	0.5676774783
ENSG00000159184	167.1136666769
ENSG00000159186	955.5773727386
ENSG00000159189	0.0000000000
ENSG00000159197	0.2646796243
ENSG00000159199	2135.5033901868
ENSG00000159200	47.7785819314
ENSG00000159202	2161.8666646987
ENSG00000159208	1.2753065263
ENSG00000005810	26.5504119023
ENSG00000068366	0.7909539435
ENSG00000159210	2347.3375156069
ENSG00000159212	0.0000000000
ENSG00000159214	7.7987921468
ENSG00000159216	49.1731657190
ENSG00000159217	1.3909854632
ENSG00000159224	0.0000000000
ENSG00000159228	0.1395805533
ENSG00000159231	141.3406763588
ENSG00000159239	2.3257772480
ENSG00000159247	23.2665597074
ENSG00000068383	56.6081449176
ENSG00000159248	0.0000000000
ENSG00000159251	0.0000000000
ENSG00000159256	56.4065848258
ENSG00000159259	117.0370467394
ENSG00000159261	0.0000000000
ENSG00000159263	67.1289058024
ENSG00000159266	14.5079870106
ENSG00000159267	35.5767711388
ENSG00000159279	0.2154128508
ENSG00000159289	0.2616497711
ENSG00000068394	139.5459387150
ENSG00000159307	0.0000000000
ENSG00000159314	2.1729827644
ENSG00000159322	117.2596898425
ENSG00000159335	300.4313607903
ENSG00000159337	0.1181605465
ENSG00000159339	0.4579056204
ENSG00000159346	570.5140217593
ENSG00000159348	266.9305902617
ENSG00000159352	858.3477743873
ENSG00000159363	36.2972167496
ENSG00000068400	110.7489385532
ENSG00000159374	0.1671220990
ENSG00000159377	1190.0663112935
ENSG00000159387	0.7422466501
ENSG00000159388	143.9437645518
ENSG00000159398	0.0000000000
ENSG00000159399	128.3259016273
ENSG00000159403	11.7921210193
ENSG00000159409	0.5078698472
ENSG00000159423	581.0932921438
ENSG00000159433	0.5556897602
ENSG00000068438	134.3992516268
ENSG00000159445	11.9154252466
ENSG00000159450	2.8026564028
ENSG00000159455	0.0000000000
ENSG00000159459	41.9920958686
ENSG00000159461	346.8618607633
ENSG00000159479	123.6783148311
ENSG00000159495	0.0000000000
ENSG00000159496	10.9570238483
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	659.8986462049
ENSG00000159556	7.4781562362
ENSG00000159579	158.5010602060
ENSG00000159588	1.3546393309
ENSG00000159592	261.6527678851
ENSG00000159593	499.6987878044
ENSG00000159596	117.5521169972
ENSG00000159618	0.0000000000
ENSG00000159625	0.0000000000
ENSG00000159640	0.5474270180
ENSG00000159648	0.0000000000
ENSG00000068615	111.5880238001
ENSG00000159650	0.0000000000
ENSG00000159658	141.5779248050
ENSG00000159674	1.5018706774
ENSG00000159685	96.3392143562
ENSG00000159692	248.5704447799
ENSG00000159708	0.0884107304
ENSG00000159712	0.4666376575
ENSG00000159713	3.5504299855
ENSG00000159714	28.9940185121
ENSG00000159720	539.9430968541
ENSG00000068650	15.9724938344
ENSG00000159723	0.0000000000
ENSG00000159733	2.7066767137
ENSG00000159753	0.4251254741
ENSG00000159761	0.4910929007
ENSG00000159763	765.3960455745
ENSG00000159784	0.9226640341
ENSG00000159788	33.1102231348
ENSG00000159792	147.8702260369
ENSG00000159797	0.0000000000
ENSG00000159840	181.7749498431
ENSG00000068654	96.7698934062
ENSG00000159842	165.5112343815
ENSG00000159860	3.8916084403
ENSG00000159871	4.7547237892
ENSG00000159873	95.9566068159
ENSG00000159882	8.1758082053
ENSG00000159884	11.7966488444
ENSG00000159885	21.3704289222
ENSG00000159899	0.0000000000
ENSG00000159904	16.0827921971
ENSG00000159905	25.9215503166
ENSG00000068697	898.3694331969
ENSG00000159915	7.3527243130
ENSG00000159917	9.4702295913
ENSG00000159921	37.5859641210
ENSG00000159958	4.5030441006
ENSG00000159961	0.0000000000
ENSG00000160007	246.2506646520
ENSG00000160013	0.0000000000
ENSG00000160014	881.3566258856
ENSG00000160049	61.6360212115
ENSG00000160050	1.7465973028
ENSG00000005812	119.5963024949
ENSG00000068724	46.6953583114
ENSG00000160051	32.8558283161
ENSG00000160055	9.8744155901
ENSG00000160058	128.9195109854
ENSG00000160062	23.6011238312
ENSG00000160072	12.2611058672
ENSG00000160075	119.3623645437
ENSG00000160087	81.7532025380
ENSG00000160094	98.0259758593
ENSG00000160097	0.7870814486
ENSG00000160111	24.0476730232
ENSG00000068745	173.4259500839
ENSG00000160113	485.1986161578
ENSG00000160117	0.3947986938
ENSG00000160124	149.3590883685
ENSG00000160131	44.9067665489
ENSG00000160145	16.1184596316
ENSG00000160161	0.5533718721
ENSG00000160172	9.0111664695
ENSG00000160179	35.0754890979
ENSG00000160180	2333.1721590365
ENSG00000160181	1.7528451938
ENSG00000068781	17.7946419661
ENSG00000160182	4525.6463041582
ENSG00000160183	21.4844185693
ENSG00000160185	0.0000000000
ENSG00000160188	5.1719568080
ENSG00000160190	149.8069090458
ENSG00000160191	11.7292390272
ENSG00000160193	33.7489178269
ENSG00000160194	88.4358379618
ENSG00000160199	28.3212573080
ENSG00000160200	58.2578540779
ENSG00000068784	36.5950565752
ENSG00000160201	724.9277022737
ENSG00000160202	0.0000000000
ENSG00000160207	2.1137965667
ENSG00000160208	78.2282697335
ENSG00000160209	81.3118061338
ENSG00000160211	374.2553622540
ENSG00000160213	699.0357866416
ENSG00000160214	49.2669170162
ENSG00000160216	88.7693896637
ENSG00000160218	74.7374010208
ENSG00000068793	1368.9395116253
ENSG00000160219	0.0894187920
ENSG00000160220	90.1332412125
ENSG00000160221	207.9084222971
ENSG00000160223	63.5416609299
ENSG00000160224	0.0000000000
ENSG00000160226	23.2370830909
ENSG00000160229	45.7556369183
ENSG00000160233	2.9568839604
ENSG00000160255	5.4652613538
ENSG00000160256	43.7071525203
ENSG00000068796	99.1528213232
ENSG00000160271	199.6927796125
ENSG00000160282	0.0000000000
ENSG00000160284	13.5026861428
ENSG00000160285	287.9965590715
ENSG00000160293	252.2131929784
ENSG00000160294	94.2492363386
ENSG00000160296	0.0000000000
ENSG00000160298	9.7253824474
ENSG00000160299	49.6056651991
ENSG00000160305	46.5181535536
ENSG00000068831	0.2980906139
ENSG00000160307	0.0000000000
ENSG00000160310	80.6631926296
ENSG00000160318	0.0000000000
ENSG00000160321	0.0000000000
ENSG00000160323	5.9267112591
ENSG00000160325	174.3713698829
ENSG00000160326	4.2452777843
ENSG00000160336	97.3872199280
ENSG00000160339	1.6183240059
ENSG00000160345	11.0814215591
ENSG00000068878	155.7031724575
ENSG00000160349	0.0000000000
ENSG00000160352	29.2421491721
ENSG00000160360	17.7486036899
ENSG00000160392	48.5282897988
ENSG00000160396	0.0000000000
ENSG00000160401	6.2538436252
ENSG00000160404	65.7697625298
ENSG00000160408	81.3888918035
ENSG00000160410	129.1085090695
ENSG00000160439	51.0894447294
ENSG00000068885	18.5086500973
ENSG00000160445	237.5878641042
ENSG00000160446	303.4226283275
