EnsEMBL_Gene_ID	ZR751
ENSG00000155090	126.3756512214
ENSG00000155093	4.9783669696
ENSG00000005483	56.3126895527
ENSG00000066923	1.9002745384
ENSG00000155096	463.1617432306
ENSG00000155097	76.8129267491
ENSG00000155099	8.0534909570
ENSG00000155100	24.2163407464
ENSG00000155111	23.6268199743
ENSG00000155115	118.8146612992
ENSG00000155130	32.1276468260
ENSG00000155158	28.5340445916
ENSG00000155189	41.5604543994
ENSG00000155229	327.8400652099
ENSG00000066926	212.2758788377
ENSG00000155249	0.0000000000
ENSG00000155252	2.6176253657
ENSG00000155254	9.7429920851
ENSG00000155256	141.5222940283
ENSG00000155265	15.2182362294
ENSG00000155269	0.5688211174
ENSG00000155275	21.9547847694
ENSG00000155282	0.0000000000
ENSG00000155287	204.1058231723
ENSG00000155304	34.5453221286
ENSG00000066933	11.4247776342
ENSG00000155307	0.0000000000
ENSG00000155313	14.7649689517
ENSG00000155319	0.0000000000
ENSG00000155324	21.2134528355
ENSG00000155329	27.4739760501
ENSG00000155330	24.4811878666
ENSG00000155352	66.1256349846
ENSG00000155363	198.1136906971
ENSG00000155366	1405.2029745281
ENSG00000155367	57.8845856032
ENSG00000067048	0.0000000000
ENSG00000155368	1457.0055426570
ENSG00000155372	0.0000000000
ENSG00000155380	18.9534845618
ENSG00000155393	43.2348407890
ENSG00000155428	0.0000000000
ENSG00000155438	156.6103655569
ENSG00000155463	977.0543362924
ENSG00000155465	0.0000000000
ENSG00000155495	0.0000000000
ENSG00000155506	606.1725573968
ENSG00000067057	666.2720161966
ENSG00000155508	114.8627857107
ENSG00000155511	0.0000000000
ENSG00000155530	1.9349897311
ENSG00000155542	13.4066923016
ENSG00000155545	22.5293981681
ENSG00000155561	156.6183763693
ENSG00000155592	12.8568349905
ENSG00000155621	21.0120523269
ENSG00000155622	0.0000000000
ENSG00000155629	0.4345122692
ENSG00000067064	387.8366835642
ENSG00000155636	36.9020295411
ENSG00000155640	9.8690547092
ENSG00000155657	0.0217040934
ENSG00000155659	0.0000000000
ENSG00000155660	1503.3434265202
ENSG00000155666	12.9866963946
ENSG00000155714	0.0000000000
ENSG00000155719	0.0000000000
ENSG00000155729	65.8501192858
ENSG00000155744	24.9199086652
ENSG00000067066	4.5329935294
ENSG00000155749	0.3819058680
ENSG00000155754	0.0000000000
ENSG00000155755	19.9819291325
ENSG00000155760	24.2643114730
ENSG00000155761	0.0000000000
ENSG00000155792	64.9929625686
ENSG00000155816	0.4141424402
ENSG00000155827	106.5491724149
ENSG00000155833	0.0000000000
ENSG00000155846	5.8084061199
ENSG00000067082	88.9941905229
ENSG00000155849	17.5292530926
ENSG00000155850	9.8212480773
ENSG00000155858	12.3518519676
ENSG00000155868	37.5796417547
ENSG00000155875	0.9718811765
ENSG00000155876	237.5484624882
ENSG00000155886	0.0000000000
ENSG00000155890	0.0000000000
ENSG00000155893	26.3204430544
ENSG00000155897	0.0000000000
ENSG00000067113	22.4595075688
ENSG00000155903	9.2860956305
ENSG00000155906	74.7991872709
ENSG00000155918	0.0000000000
ENSG00000155926	0.0000000000
ENSG00000155957	192.4509773276
ENSG00000155959	162.4016040433
ENSG00000155961	29.0488110530
ENSG00000155962	2.4316596727
ENSG00000155966	0.3167476803
ENSG00000155970	0.6913713937
ENSG00000067141	98.5628575162
ENSG00000155974	37.0999007684
ENSG00000155975	155.8641790519
ENSG00000155980	0.0000000000
ENSG00000155984	138.3298942127
ENSG00000156006	0.0000000000
ENSG00000156009	0.0000000000
ENSG00000156011	10.4745020058
ENSG00000156017	27.5168063490
ENSG00000156026	52.9548544385
ENSG00000156030	88.7748660832
ENSG00000005486	532.1376312364
ENSG00000067167	411.0933902318
ENSG00000156035	0.0000000000
ENSG00000156042	1.5936539257
ENSG00000156049	9.5708225223
ENSG00000156050	22.2048260074
ENSG00000156052	93.2507160593
ENSG00000156076	0.0000000000
ENSG00000156096	0.0000000000
ENSG00000156097	0.0000000000
ENSG00000156103	1.8613419266
ENSG00000156110	146.0758105178
ENSG00000067177	48.6080466648
ENSG00000156113	12.5232494840
ENSG00000156127	100.3775922998
ENSG00000156136	71.3412010488
ENSG00000156140	0.9941296452
ENSG00000156150	3.5470993252
ENSG00000156162	41.1098872638
ENSG00000156170	24.8101810326
ENSG00000156171	145.6386980663
ENSG00000156172	10.0483180736
ENSG00000156194	1.0384033826
ENSG00000067182	1038.1174892161
ENSG00000156206	0.3411433611
ENSG00000156218	4.9185875336
ENSG00000156219	0.0000000000
ENSG00000156222	0.8886892480
ENSG00000156232	33.5631711539
ENSG00000156234	0.0000000000
ENSG00000156239	12.8150810145
ENSG00000156253	48.0861921767
ENSG00000156256	59.0432810578
ENSG00000156261	472.7445263785
ENSG00000067191	15.7808358113
ENSG00000156265	0.0000000000
ENSG00000156269	0.0000000000
ENSG00000156273	8.2194301764
ENSG00000156282	0.0000000000
ENSG00000156284	6.7737506211
ENSG00000156298	1.4286841279
ENSG00000156299	22.7192606814
ENSG00000156304	65.9462082777
ENSG00000156313	4.5301461723
ENSG00000156345	60.2446959086
ENSG00000067208	8.7676448772
ENSG00000156363	0.0000000000
ENSG00000156374	27.5062175854
ENSG00000156381	77.7811427995
ENSG00000156384	10.6565721513
ENSG00000156395	0.0497988146
ENSG00000156398	114.2058419771
ENSG00000156411	995.4622538226
ENSG00000156413	2.1986066378
ENSG00000156414	0.0000000000
ENSG00000156427	0.3642483972
ENSG00000067221	91.2217277914
ENSG00000156453	137.1658261673
ENSG00000156463	11.7206427457
ENSG00000156466	0.0000000000
ENSG00000156467	617.4904329793
ENSG00000156469	64.0905266234
ENSG00000156471	392.2218203179
ENSG00000156475	0.0948850780
ENSG00000156482	9638.0663428610
ENSG00000156486	0.0000000000
ENSG00000156500	1.4342576680
ENSG00000067225	4508.5145799444
ENSG00000156502	135.4419427740
ENSG00000156504	103.4993162554
ENSG00000156508	7341.2099342189
ENSG00000156509	3.7785801776
ENSG00000156510	0.4427123950
ENSG00000156515	649.0573848785
ENSG00000156521	130.5555053647
ENSG00000156531	32.1035594151
ENSG00000156535	3.7448564758
ENSG00000156564	0.7656971089
ENSG00000067248	69.0402886538
ENSG00000156574	0.0000000000
ENSG00000156575	0.0000000000
ENSG00000156577	0.0000000000
ENSG00000156587	35.1459933014
ENSG00000156599	238.2412044527
ENSG00000156603	63.5854326437
ENSG00000156639	269.8961445426
ENSG00000156642	476.0841510702
ENSG00000156650	80.6692394813
ENSG00000156671	25.8191226576
ENSG00000067334	85.7773134010
ENSG00000156675	605.8950480272
ENSG00000156687	0.0000000000
ENSG00000156689	4.0450274329
ENSG00000156697	90.9478049647
ENSG00000156709	320.0867683827
ENSG00000156711	478.1514162213
ENSG00000156735	127.7062475854
ENSG00000156738	0.0000000000
ENSG00000156750	0.5610092303
ENSG00000156755	0.0000000000
ENSG00000067365	132.6685037356
ENSG00000156787	18.8741757501
ENSG00000156795	84.3642244817
ENSG00000156802	156.8459162457
ENSG00000156804	77.4027844046
ENSG00000156831	100.7361488140
ENSG00000156853	51.9948311095
ENSG00000156858	333.6942210399
ENSG00000156860	271.6881951535
ENSG00000156869	10.4311392099
ENSG00000156873	345.9851767019
ENSG00000005513	0.0000000000
ENSG00000067369	84.3368484636
ENSG00000156875	84.4047477502
ENSG00000156876	17.8303466459
ENSG00000156885	0.0000000000
ENSG00000156886	0.0000000000
ENSG00000156920	0.0000000000
ENSG00000156925	0.0000000000
ENSG00000156928	397.3328417001
ENSG00000156931	59.9273642542
ENSG00000156958	35.8857354265
ENSG00000156959	0.3390892027
ENSG00000067445	0.1747376658
ENSG00000156966	2.7115624863
ENSG00000156968	72.2095354417
ENSG00000156970	107.3291810477
ENSG00000156973	130.4391893600
ENSG00000156976	1211.0820676010
ENSG00000156983	83.8661812736
ENSG00000156990	383.4567175601
ENSG00000157005	0.0000000000
ENSG00000157014	169.0346645973
ENSG00000157017	0.0000000000
ENSG00000067533	38.0752680331
ENSG00000157020	554.5248635253
ENSG00000157021	0.5926706958
ENSG00000157033	0.0000000000
ENSG00000157036	3.5459647240
ENSG00000157045	223.7460875876
ENSG00000157060	0.0000000000
ENSG00000157064	18.3447721434
ENSG00000157077	14.5544776469
ENSG00000157087	0.0000000000
ENSG00000157093	0.0000000000
ENSG00000067560	1900.5507707376
ENSG00000157103	0.0000000000
ENSG00000157106	41.7600115788
ENSG00000157107	22.2787034589
ENSG00000157110	79.5080347859
ENSG00000157111	1.3245926502
ENSG00000157119	0.0000000000
ENSG00000157131	0.0000000000
ENSG00000157150	0.0000000000
ENSG00000157152	0.0000000000
ENSG00000157168	2.8778534200
ENSG00000067596	138.8769772706
ENSG00000157181	84.2658985127
ENSG00000157184	120.5535524970
ENSG00000157191	120.2347408849
ENSG00000157193	108.9739007331
ENSG00000157211	0.5990540834
ENSG00000157212	45.7157683162
ENSG00000157214	1.5927638918
ENSG00000157216	89.7450281278
ENSG00000157219	0.0000000000
ENSG00000157224	60.0012502168
ENSG00000067601	12.4406494952
ENSG00000157227	1.1621837178
ENSG00000157240	53.8256775488
ENSG00000157259	57.1406014661
ENSG00000157303	444.9507712473
ENSG00000157306	109.5979793938
ENSG00000157312	27.9282682365
ENSG00000157315	0.9130332340
ENSG00000157322	0.0000000000
ENSG00000157326	213.2336695130
ENSG00000157330	15.1361150317
ENSG00000067606	242.5342209527
ENSG00000157335	0.0000000000
ENSG00000157341	0.0000000000
ENSG00000157343	4.6691072246
ENSG00000157344	77.3111103075
ENSG00000157349	165.9523184145
ENSG00000157350	22.3760401170
ENSG00000157353	149.3831528635
ENSG00000157358	0.0000000000
ENSG00000157368	15.2127422740
ENSG00000157379	276.0574859488
ENSG00000067646	0.0512711113
ENSG00000157388	34.3024071339
ENSG00000157399	0.0000000000
ENSG00000157404	1.3316143818
ENSG00000157423	1.7379030823
ENSG00000157426	19.4332199493
ENSG00000157429	8.9169387156
ENSG00000157445	0.9599505388
ENSG00000157450	53.8992747602
ENSG00000157456	337.1282889974
ENSG00000157470	7.2311034933
ENSG00000067704	1024.4150881359
ENSG00000157483	34.8434525185
ENSG00000157500	64.1547984332
ENSG00000157502	0.5132901314
ENSG00000157510	0.9928085814
ENSG00000157514	639.3810158067
ENSG00000157538	81.1746737155
ENSG00000157540	43.8836789299
ENSG00000157542	0.0000000000
ENSG00000157551	0.0000000000
ENSG00000157554	0.0000000000
ENSG00000067715	3.6467999093
ENSG00000157557	38.1342887704
ENSG00000157570	0.2702034135
ENSG00000157576	0.2410167679
ENSG00000157578	1.7385796479
ENSG00000157593	449.4715826443
ENSG00000157600	185.1865927046
ENSG00000157601	5.5795224974
ENSG00000157606	0.0000000000
ENSG00000157613	448.9580356238
ENSG00000157617	31.0184524794
ENSG00000005700	73.1700574606
ENSG00000067798	0.0000000000
ENSG00000157625	37.3755608793
ENSG00000157637	406.6353597877
ENSG00000157653	5.2994243578
ENSG00000157654	4.6070872107
ENSG00000157657	22.3367856231
ENSG00000157680	0.0000000000
ENSG00000157693	137.7146241627
ENSG00000157703	5.3938177988
ENSG00000157734	13.1587529148
ENSG00000157741	7.4676639426
ENSG00000067829	964.1665921818
ENSG00000157764	27.8003419680
ENSG00000157765	80.9367518707
ENSG00000157766	0.0000000000
ENSG00000157778	425.1790863484
ENSG00000157782	0.0000000000
ENSG00000157796	23.0771452485
ENSG00000157800	73.1706367314
ENSG00000157819	0.0000000000
ENSG00000157823	261.5721158486
ENSG00000157827	4.8958958706
ENSG00000067836	582.4018615995
ENSG00000157828	0.0000000000
ENSG00000157833	4.0871346653
ENSG00000157837	132.3882325651
ENSG00000157851	51.3593954997
ENSG00000157856	3.9778026851
ENSG00000157869	54.3994880896
ENSG00000157870	295.9161491783
ENSG00000157873	31.9699697671
ENSG00000157881	95.1450819818
ENSG00000157884	0.0000000000
ENSG00000067840	36.4748378281
ENSG00000157890	0.1733916282
ENSG00000157895	66.4680310456
ENSG00000157911	194.3312895162
ENSG00000157916	441.7555730013
ENSG00000157927	8.8399241359
ENSG00000157933	113.1109242189
ENSG00000157950	0.0000000000
ENSG00000157954	242.0121660987
ENSG00000157965	0.0000000000
ENSG00000157978	189.9619305501
ENSG00000067842	0.0000000000
ENSG00000157985	78.7914407676
ENSG00000157992	343.1784912642
ENSG00000157999	5.9111858133
ENSG00000158006	108.1213398478
ENSG00000158008	6.8327816938
ENSG00000158014	1.7766421586
ENSG00000158019	144.3783284128
ENSG00000158022	0.0000000000
ENSG00000158023	1.5904547658
ENSG00000158042	766.8543624438
ENSG00000067900	103.2631893171
ENSG00000158050	38.4241509472
ENSG00000158055	38.3067130959
ENSG00000158062	128.2979218852
ENSG00000158077	0.1442511309
ENSG00000158079	23.7528018493
ENSG00000158089	25.4567456447
ENSG00000158092	69.5996992464
ENSG00000158104	2.1293738156
ENSG00000158106	399.9844938154
ENSG00000158109	193.8609847603
ENSG00000067955	126.0810200494
ENSG00000158113	1.2291353790
ENSG00000158122	26.5527543061
ENSG00000158125	1.1074067739
ENSG00000158156	47.2208554595
ENSG00000158158	274.1368257642
ENSG00000158161	24.4257548847
ENSG00000158163	1.1026697784
ENSG00000158164	20.6791132297
ENSG00000158169	28.2318353688
ENSG00000158185	0.0000000000
ENSG00000067992	46.1192629466
ENSG00000158186	11.8259630034
ENSG00000158195	311.7800352366
ENSG00000158201	81.5983209750
ENSG00000158220	5.2193399993
ENSG00000158234	26.2873151496
ENSG00000158246	59.5923269198
ENSG00000158258	28.5601056435
ENSG00000158270	0.3565936459
ENSG00000158286	27.7857685096
ENSG00000158290	85.8029877212
ENSG00000068001	255.8335509545
ENSG00000158292	74.6807678492
ENSG00000158296	2.2865581311
ENSG00000158301	16.9892937037
ENSG00000158315	15.5678943722
ENSG00000158321	67.5572249682
ENSG00000158352	0.2885475478
ENSG00000158373	185.3536392400
ENSG00000158402	28.4964977063
ENSG00000158406	38.8179244347
ENSG00000158411	69.8361538708
ENSG00000068024	14.3143425580
ENSG00000158417	120.1900769545
ENSG00000158423	17.5720360330
ENSG00000158427	4.2461757333
ENSG00000158428	4.7642901472
ENSG00000158435	220.6087013681
ENSG00000158445	1.9058180608
ENSG00000158457	117.6118823518
ENSG00000158458	0.3457137993
ENSG00000158467	48.7730812966
ENSG00000158470	119.5533092916
ENSG00000005801	37.6524962081
ENSG00000068028	127.0655168615
ENSG00000158473	0.4375604919
ENSG00000158477	0.0000000000
ENSG00000158480	94.5973370711
ENSG00000158481	0.0000000000
ENSG00000158482	0.9122780370
ENSG00000158483	68.9887988742
ENSG00000158485	0.0000000000
ENSG00000158486	0.6394696244
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	64.4921303242
ENSG00000158516	0.0000000000
ENSG00000158517	0.0000000000
ENSG00000158525	0.0000000000
ENSG00000158526	406.2820275495
ENSG00000158527	0.0000000000
ENSG00000158528	7.4904748584
ENSG00000158545	167.6306824485
ENSG00000158552	113.0929161751
ENSG00000158553	0.0000000000
ENSG00000158555	54.6325468546
ENSG00000068079	15.8320177642
ENSG00000158560	1.1040481949
ENSG00000158571	7.1389732216
ENSG00000158578	0.0000000000
ENSG00000158604	936.7153380505
ENSG00000158615	234.3759091395
ENSG00000158623	114.0171299269
ENSG00000158636	37.1645482781
ENSG00000158639	0.0000000000
ENSG00000158669	1201.7995702079
ENSG00000158683	1.4672041900
ENSG00000068097	55.4212980901
ENSG00000158691	4.9373930422
ENSG00000158710	5078.4123075494
ENSG00000158711	27.2436311321
ENSG00000158714	0.0000000000
ENSG00000158715	17.2297475999
ENSG00000158716	420.9218343649
ENSG00000158717	99.3882272596
ENSG00000158731	0.0000000000
ENSG00000158747	313.6329034628
ENSG00000158748	2.4870079709
ENSG00000068120	880.4274332146
ENSG00000158764	0.0000000000
ENSG00000158769	728.6603369179
ENSG00000158773	318.9987783017
ENSG00000158786	0.0000000000
ENSG00000158792	120.7193794647
ENSG00000158793	191.5586771893
ENSG00000158796	212.6388574411
ENSG00000158805	50.4100137963
ENSG00000158806	0.0000000000
ENSG00000158813	8.8140170918
ENSG00000068137	224.1677156556
ENSG00000158815	2.0311444462
ENSG00000158816	1.1196785675
ENSG00000158825	2.8812543018
ENSG00000158828	158.0934457443
ENSG00000158850	571.0748944531
ENSG00000158856	54.1943481410
ENSG00000158859	2.1900814207
ENSG00000158863	248.7393485384
ENSG00000158864	1246.5897321743
ENSG00000158865	1.4086132142
ENSG00000068305	26.9650856437
ENSG00000158869	1.8002352776
ENSG00000158874	0.0000000000
ENSG00000158882	81.8516603964
ENSG00000158887	0.0000000000
ENSG00000158901	0.0000000000
ENSG00000158927	25.1095225242
ENSG00000158941	363.0539340046
ENSG00000158955	0.0000000000
ENSG00000158966	4.7164692335
ENSG00000158985	73.8538953137
ENSG00000068308	313.7464029337
ENSG00000158987	19.5847108156
ENSG00000159023	37.3481158729
ENSG00000159055	84.3135702374
ENSG00000159063	218.9290177988
ENSG00000159069	579.6038233276
ENSG00000159079	152.7500645607
ENSG00000159082	7.0230050291
ENSG00000159086	23.8725488475
ENSG00000159110	20.2304155150
ENSG00000159111	643.1483050718
ENSG00000068323	198.7029770763
ENSG00000159113	80.5214476756
ENSG00000159123	0.0000000000
ENSG00000159128	139.4304291105
ENSG00000159131	116.1745345016
ENSG00000159140	134.5525529536
ENSG00000159147	48.0589825077
ENSG00000159164	0.5662796847
ENSG00000159166	218.6322079502
ENSG00000159167	87.8475106471
ENSG00000159173	1.3119776745
ENSG00000068354	90.3685761950
ENSG00000159176	409.1324019056
ENSG00000159182	0.0000000000
ENSG00000159184	0.0000000000
ENSG00000159186	739.8451264638
ENSG00000159189	0.0000000000
ENSG00000159197	13.7595910408
ENSG00000159199	1857.9732337475
ENSG00000159200	453.4908017513
ENSG00000159202	456.9834793158
ENSG00000159208	62.4942210348
ENSG00000005810	17.8953963077
ENSG00000068366	5.3703856661
ENSG00000159210	895.0725620211
ENSG00000159212	16.7171514877
ENSG00000159214	150.8187892263
ENSG00000159216	76.6490167884
ENSG00000159217	2.0732623893
ENSG00000159224	0.0000000000
ENSG00000159228	2.3509742571
ENSG00000159231	56.5069298495
ENSG00000159239	58.2314467482
ENSG00000159247	12.4323762560
ENSG00000068383	112.9176159586
ENSG00000159248	0.0000000000
ENSG00000159251	0.0000000000
ENSG00000159256	17.4266910251
ENSG00000159259	83.4830635980
ENSG00000159261	0.0000000000
ENSG00000159263	7.5008868340
ENSG00000159266	24.5010568659
ENSG00000159267	27.7525310972
ENSG00000159279	0.0000000000
ENSG00000159289	0.0000000000
ENSG00000068394	182.4466686497
ENSG00000159307	0.6115898216
ENSG00000159314	5.8971063568
ENSG00000159322	136.4662171615
ENSG00000159335	2877.2203611306
ENSG00000159337	0.0000000000
ENSG00000159339	0.7049496920
ENSG00000159346	1424.6350232889
ENSG00000159348	503.1651727085
ENSG00000159352	2860.8351225298
ENSG00000159363	259.9754324095
ENSG00000068400	167.3046106006
ENSG00000159374	0.2176290739
ENSG00000159377	4800.1263354728
ENSG00000159387	16.4571713079
ENSG00000159388	316.1116131810
ENSG00000159398	0.0000000000
ENSG00000159399	96.1924813739
ENSG00000159403	26.4824233792
ENSG00000159409	1.0035888505
ENSG00000159423	664.6098065937
ENSG00000159433	0.7282274368
ENSG00000068438	210.1461638698
ENSG00000159445	10.4219116031
ENSG00000159450	5.9348448627
ENSG00000159455	0.0000000000
ENSG00000159459	52.4337950200
ENSG00000159461	509.7609711569
ENSG00000159479	159.0906584690
ENSG00000159495	0.0000000000
ENSG00000159496	7.6729894712
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	179.2972987154
ENSG00000159556	3.3617487055
ENSG00000159579	121.7685190311
ENSG00000159588	0.0000000000
ENSG00000159592	160.0398876844
ENSG00000159593	148.4070712234
ENSG00000159596	69.2990547170
ENSG00000159618	0.0000000000
ENSG00000159625	5.4427559360
ENSG00000159640	7.3199760852
ENSG00000159648	0.0000000000
ENSG00000068615	9.8461005321
ENSG00000159650	0.0000000000
ENSG00000159658	117.5871274872
ENSG00000159674	1.0693364303
ENSG00000159685	250.4845736116
ENSG00000159692	915.1539187035
ENSG00000159708	1.1512986918
ENSG00000159712	4.2768753939
ENSG00000159713	174.1972364929
ENSG00000159714	87.9597885901
ENSG00000159720	2073.4906764494
ENSG00000068650	92.8434513826
ENSG00000159723	2.1740029173
ENSG00000159733	17.9868643031
ENSG00000159753	6.5229488022
ENSG00000159761	33.4001008882
ENSG00000159763	85.1123990769
ENSG00000159784	0.0000000000
ENSG00000159788	38.5207596564
ENSG00000159792	568.6350759155
ENSG00000159797	0.0000000000
ENSG00000159840	223.3679030423
ENSG00000068654	65.6573592711
ENSG00000159842	197.7146335953
ENSG00000159860	0.0000000000
ENSG00000159871	12.5304177254
ENSG00000159873	94.6692744699
ENSG00000159882	5.0940729531
ENSG00000159884	71.1944520166
ENSG00000159885	7.4756894934
ENSG00000159899	0.1496126081
ENSG00000159904	6.9266488314
ENSG00000159905	9.3752129077
ENSG00000068697	1102.0083562271
ENSG00000159915	6.0944968372
ENSG00000159917	4.2561820789
ENSG00000159921	47.2994688233
ENSG00000159958	0.0000000000
ENSG00000159961	0.0000000000
ENSG00000160007	277.9484457569
ENSG00000160013	0.0000000000
ENSG00000160014	2373.5917251007
ENSG00000160049	66.9503736484
ENSG00000160050	32.7605438134
ENSG00000005812	44.3329243498
ENSG00000068724	113.2505629616
ENSG00000160051	25.6485670942
ENSG00000160055	62.5271333872
ENSG00000160058	165.6877187480
ENSG00000160062	15.0165876844
ENSG00000160072	46.8590191583
ENSG00000160075	196.7764888452
ENSG00000160087	153.0334451345
ENSG00000160094	68.4879103365
ENSG00000160097	2.6819979904
ENSG00000160111	38.2432393778
ENSG00000068745	229.5692729893
ENSG00000160113	669.2366853586
ENSG00000160117	0.6854842428
ENSG00000160124	73.6030477618
ENSG00000160131	66.7021613034
ENSG00000160145	0.6652111598
ENSG00000160161	69.7531194929
ENSG00000160172	49.8765263519
ENSG00000160179	181.7261177354
ENSG00000160180	5460.5707121917
ENSG00000160181	0.0000000000
ENSG00000068781	0.6659209215
ENSG00000160182	3976.3298543943
ENSG00000160183	1.8512280161
ENSG00000160185	0.0000000000
ENSG00000160188	37.3616075222
ENSG00000160190	77.8088137582
ENSG00000160191	33.9471287498
ENSG00000160193	41.5176598913
ENSG00000160194	143.7454834413
ENSG00000160199	23.7963197799
ENSG00000160200	208.0410242746
ENSG00000068784	24.5072946950
ENSG00000160201	504.1286758095
ENSG00000160202	0.0000000000
ENSG00000160207	10.1216121833
ENSG00000160208	64.6169413342
ENSG00000160209	187.0188482206
ENSG00000160211	3959.4035125607
ENSG00000160213	1259.6926727334
ENSG00000160214	82.6878932789
ENSG00000160216	128.3307394452
ENSG00000160218	58.7151720144
ENSG00000068793	735.7087346966
ENSG00000160219	0.1164425831
ENSG00000160220	129.8503388116
ENSG00000160221	496.5087261638
ENSG00000160223	50.7071395766
ENSG00000160224	0.0000000000
ENSG00000160226	46.6588162005
ENSG00000160229	0.0000000000
ENSG00000160233	3.3969884326
ENSG00000160255	4.0458876195
ENSG00000160256	82.6737436859
ENSG00000068796	69.0682664568
ENSG00000160271	140.8703495156
ENSG00000160282	1.9529359378
ENSG00000160284	108.7855398311
ENSG00000160285	315.4795293338
ENSG00000160293	264.4649457120
ENSG00000160294	186.5229043149
ENSG00000160296	0.0000000000
ENSG00000160298	41.0398715832
ENSG00000160299	48.2334570737
ENSG00000160305	54.4179776700
ENSG00000068831	0.4528747670
ENSG00000160307	0.0000000000
ENSG00000160310	138.8026378212
ENSG00000160318	5.8742533481
ENSG00000160321	0.0995317182
ENSG00000160323	20.3268442925
ENSG00000160325	229.2700883985
ENSG00000160326	77.7014529992
ENSG00000160336	31.5756540700
ENSG00000160339	4.5901361635
ENSG00000160345	85.8249642441
ENSG00000068878	72.5931200220
ENSG00000160349	0.0000000000
ENSG00000160352	1.1237239372
ENSG00000160360	57.0779046319
ENSG00000160392	122.7901976867
ENSG00000160396	3.3586992808
ENSG00000160401	18.6421028769
ENSG00000160404	115.0477165553
ENSG00000160408	176.4919688652
ENSG00000160410	606.3253542572
ENSG00000160439	273.1728123937
ENSG00000068885	37.1726027322
ENSG00000160445	239.5948151118
