EnsEMBL_Gene_ID	HCC1419
ENSG00000154898	0.6493006811
ENSG00000154914	23.6715312977
ENSG00000154917	3.2398535411
ENSG00000154920	177.9036294207
ENSG00000066827	11.9083010364
ENSG00000154928	0.0000000000
ENSG00000154930	388.8275907651
ENSG00000154945	114.8618532447
ENSG00000154957	17.5767523731
ENSG00000154975	0.0000000000
ENSG00000154978	351.5660553815
ENSG00000154997	1.9277633544
ENSG00000154999	195.5490330448
ENSG00000155008	33.9471107168
ENSG00000155011	0.0000000000
ENSG00000066855	184.8245176506
ENSG00000155016	13.7367914107
ENSG00000155026	0.3124763263
ENSG00000155034	72.7417300634
ENSG00000155052	0.0000000000
ENSG00000155066	173.0353428796
ENSG00000155070	0.0000000000
ENSG00000155085	8.2723463478
ENSG00000155087	0.0000000000
ENSG00000155090	86.1435508760
ENSG00000155093	260.0584626608
ENSG00000005483	54.1795583943
ENSG00000066923	1.4276815154
ENSG00000155096	738.5341853825
ENSG00000155097	614.1777399948
ENSG00000155099	92.5140558669
ENSG00000155100	116.9336610786
ENSG00000155111	47.6074950699
ENSG00000155115	434.6792376840
ENSG00000155130	284.4759177838
ENSG00000155158	22.2136061366
ENSG00000155189	33.0596790611
ENSG00000155229	103.5151407240
ENSG00000066926	51.5918889928
ENSG00000155249	0.0000000000
ENSG00000155252	3.4758965549
ENSG00000155254	17.0522220034
ENSG00000155256	60.7868261500
ENSG00000155265	44.6732284617
ENSG00000155269	0.6322955266
ENSG00000155275	23.9006057693
ENSG00000155282	0.0000000000
ENSG00000155287	91.8689805029
ENSG00000155304	40.0586938629
ENSG00000066933	39.8308904527
ENSG00000155307	0.3257260706
ENSG00000155313	42.4250422198
ENSG00000155319	0.1110637483
ENSG00000155324	45.6394106247
ENSG00000155329	29.4055285226
ENSG00000155330	33.6241450828
ENSG00000155352	51.9281462664
ENSG00000155363	180.0448824469
ENSG00000155366	1342.6421983951
ENSG00000155367	39.7629977242
ENSG00000067048	0.0000000000
ENSG00000155368	667.3765644471
ENSG00000155372	0.0000000000
ENSG00000155380	1.2066392531
ENSG00000155393	52.0639013135
ENSG00000155428	2.9253926636
ENSG00000155438	66.8130344545
ENSG00000155463	451.0386735420
ENSG00000155465	0.6997309079
ENSG00000155495	7.8600819842
ENSG00000155506	250.1638241573
ENSG00000067057	15.0464484421
ENSG00000155508	82.3754152360
ENSG00000155511	0.0000000000
ENSG00000155530	2.5831544307
ENSG00000155542	27.9015276413
ENSG00000155545	36.0606114912
ENSG00000155561	176.7941978627
ENSG00000155592	23.5387515257
ENSG00000155621	14.7586002382
ENSG00000155622	0.0000000000
ENSG00000155629	1.7837953922
ENSG00000067064	234.2219102878
ENSG00000155636	44.7368898012
ENSG00000155640	32.7282400601
ENSG00000155657	0.6309341193
ENSG00000155659	0.0000000000
ENSG00000155660	269.0049369042
ENSG00000155666	22.7045909507
ENSG00000155714	0.1468457189
ENSG00000155719	0.3722415802
ENSG00000155729	36.8564849766
ENSG00000155744	30.0329538202
ENSG00000067066	3.4825046482
ENSG00000155749	0.4735659560
ENSG00000155754	0.1336083545
ENSG00000155755	35.3015387961
ENSG00000155760	15.4796747960
ENSG00000155761	4.1245646097
ENSG00000155792	109.9145032339
ENSG00000155816	0.0000000000
ENSG00000155827	112.2442112903
ENSG00000155833	0.0000000000
ENSG00000155846	0.1613079437
ENSG00000067082	47.8373624989
ENSG00000155849	0.3848030589
ENSG00000155850	1.9412761062
ENSG00000155858	7.8100620940
ENSG00000155868	39.2089901808
ENSG00000155875	0.0000000000
ENSG00000155876	131.2972242959
ENSG00000155886	0.0000000000
ENSG00000155890	0.1610219367
ENSG00000155893	2.0477582374
ENSG00000155897	0.0000000000
ENSG00000067113	23.6718918385
ENSG00000155903	18.6320018349
ENSG00000155906	52.9015758224
ENSG00000155918	0.0000000000
ENSG00000155926	0.0000000000
ENSG00000155957	141.6637444463
ENSG00000155959	136.9937701983
ENSG00000155961	3.4767210553
ENSG00000155962	1.2106219941
ENSG00000155966	0.0444127095
ENSG00000155970	0.1019249880
ENSG00000067141	55.0655762948
ENSG00000155974	3.5020938271
ENSG00000155975	103.7437614284
ENSG00000155980	1.0277037693
ENSG00000155984	189.0914726607
ENSG00000156006	1.4015168258
ENSG00000156009	0.2298502111
ENSG00000156011	3.2162638142
ENSG00000156017	48.0764253456
ENSG00000156026	92.6725187566
ENSG00000156030	77.1286466893
ENSG00000005486	388.2989339432
ENSG00000067167	192.9661648369
ENSG00000156035	0.0000000000
ENSG00000156042	5.7054853550
ENSG00000156049	119.2788425341
ENSG00000156050	30.6378391764
ENSG00000156052	154.3828209738
ENSG00000156076	1.0167722614
ENSG00000156096	0.0000000000
ENSG00000156097	0.2866553334
ENSG00000156103	0.6641923579
ENSG00000156110	110.0252293731
ENSG00000067177	25.0365636316
ENSG00000156113	68.7172899074
ENSG00000156127	1.3143134937
ENSG00000156136	50.2167787831
ENSG00000156140	0.0706717271
ENSG00000156150	5.8230752478
ENSG00000156162	125.2852715956
ENSG00000156170	898.9205274119
ENSG00000156171	139.9347900845
ENSG00000156172	6.1380263432
ENSG00000156194	1.1148810295
ENSG00000067182	402.7583108633
ENSG00000156206	0.5209998722
ENSG00000156218	1.4124561215
ENSG00000156219	0.0000000000
ENSG00000156222	0.0000000000
ENSG00000156232	32.8565730969
ENSG00000156234	0.0000000000
ENSG00000156239	22.9950741152
ENSG00000156253	45.1565339521
ENSG00000156256	165.8397071447
ENSG00000156261	994.3711552314
ENSG00000067191	0.2496625408
ENSG00000156265	0.0000000000
ENSG00000156269	0.0000000000
ENSG00000156273	13.9906201850
ENSG00000156282	0.0000000000
ENSG00000156284	0.0000000000
ENSG00000156298	0.2131503231
ENSG00000156299	59.8900360099
ENSG00000156304	118.5486268318
ENSG00000156313	8.8632245997
ENSG00000156345	51.8476533448
ENSG00000067208	19.6704270772
ENSG00000156363	0.0000000000
ENSG00000156374	35.4363796180
ENSG00000156381	27.7901960846
ENSG00000156384	8.4697434581
ENSG00000156395	0.0000000000
ENSG00000156398	102.6502005005
ENSG00000156411	555.2987065178
ENSG00000156413	2.3380537364
ENSG00000156414	0.1709931696
ENSG00000156427	0.6739306237
ENSG00000067221	27.3698946043
ENSG00000156453	138.2354524837
ENSG00000156463	12.7505984766
ENSG00000156466	0.0000000000
ENSG00000156467	1037.9300985407
ENSG00000156469	60.5733452054
ENSG00000156471	382.8765928984
ENSG00000156475	0.0000000000
ENSG00000156482	21024.9173498369
ENSG00000156486	0.6487943458
ENSG00000156500	0.6669335895
ENSG00000067225	5450.3074594030
ENSG00000156502	72.9427199130
ENSG00000156504	61.0922752016
ENSG00000156508	5312.8444710720
ENSG00000156509	7.3760067022
ENSG00000156510	0.2201659746
ENSG00000156515	1153.1927940033
ENSG00000156521	48.5822397347
ENSG00000156531	26.9470936982
ENSG00000156535	0.7591920906
ENSG00000156564	11.7953040912
ENSG00000067248	87.8494197424
ENSG00000156574	0.8647630225
ENSG00000156575	0.0000000000
ENSG00000156577	0.0000000000
ENSG00000156587	44.6124343204
ENSG00000156599	203.3229346765
ENSG00000156603	38.9051926049
ENSG00000156639	435.1302918080
ENSG00000156642	399.2259517241
ENSG00000156650	84.2047751301
ENSG00000156671	25.7996891695
ENSG00000067334	254.9102928793
ENSG00000156675	345.8070168068
ENSG00000156687	0.0000000000
ENSG00000156689	0.0000000000
ENSG00000156697	63.0471045242
ENSG00000156709	384.8578542831
ENSG00000156711	387.8790896412
ENSG00000156735	26.3547399868
ENSG00000156738	0.0000000000
ENSG00000156750	0.0000000000
ENSG00000156755	0.0000000000
ENSG00000067365	76.9045008027
ENSG00000156787	124.3952972319
ENSG00000156795	127.8856998148
ENSG00000156802	882.0843087529
ENSG00000156804	191.1102788355
ENSG00000156831	482.0243145119
ENSG00000156853	574.5545260422
ENSG00000156858	77.8018525030
ENSG00000156860	140.5511577360
ENSG00000156869	15.0964999435
ENSG00000156873	301.0349038770
ENSG00000005513	0.0000000000
ENSG00000067369	84.5768233708
ENSG00000156875	184.8961173968
ENSG00000156876	31.3155857845
ENSG00000156885	0.0000000000
ENSG00000156886	0.0000000000
ENSG00000156920	0.0000000000
ENSG00000156925	0.0000000000
ENSG00000156928	156.9883333085
ENSG00000156931	45.3425254532
ENSG00000156958	41.7585858552
ENSG00000156959	0.2507305960
ENSG00000067445	0.9941937869
ENSG00000156966	29.6930204008
ENSG00000156968	124.1643279039
ENSG00000156970	51.9328909082
ENSG00000156973	95.0557981015
ENSG00000156976	474.6304482790
ENSG00000156983	65.0079923222
ENSG00000156990	188.9476419212
ENSG00000157005	0.0000000000
ENSG00000157014	121.3579002923
ENSG00000157017	4.2056888530
ENSG00000067533	26.5096790901
ENSG00000157020	584.1244671217
ENSG00000157021	34.8373053966
ENSG00000157033	0.0000000000
ENSG00000157036	6.2104077387
ENSG00000157045	231.0368511385
ENSG00000157060	0.0000000000
ENSG00000157064	5.0735515290
ENSG00000157077	117.0642523520
ENSG00000157087	0.1700640688
ENSG00000157093	2.8246608604
ENSG00000067560	2736.8283793720
ENSG00000157103	0.0000000000
ENSG00000157106	133.5450709277
ENSG00000157107	27.4258722457
ENSG00000157110	121.5000519236
ENSG00000157111	0.0000000000
ENSG00000157119	0.0000000000
ENSG00000157131	0.0000000000
ENSG00000157150	0.5052703628
ENSG00000157152	0.0649069302
ENSG00000157168	0.0000000000
ENSG00000067596	114.3609678971
ENSG00000157181	62.5689875609
ENSG00000157184	117.1834292225
ENSG00000157191	136.1583620684
ENSG00000157193	68.4907041682
ENSG00000157211	0.6988717836
ENSG00000157212	28.6638082799
ENSG00000157214	1.5992523183
ENSG00000157216	36.0193945830
ENSG00000157219	0.0000000000
ENSG00000157224	63.5886154648
ENSG00000067601	21.7934406647
ENSG00000157227	3.0393022832
ENSG00000157240	10.8762931401
ENSG00000157259	41.3597289690
ENSG00000157303	1.3225685287
ENSG00000157306	34.1803259205
ENSG00000157312	17.3254752740
ENSG00000157315	3.1784336256
ENSG00000157322	0.9790102893
ENSG00000157326	152.3713357694
ENSG00000157330	0.0000000000
ENSG00000067606	95.4885076444
ENSG00000157335	0.0000000000
ENSG00000157341	0.0000000000
ENSG00000157343	0.5238286802
ENSG00000157344	67.4758025881
ENSG00000157349	210.1908567341
ENSG00000157350	6.0491918304
ENSG00000157353	40.6555438503
ENSG00000157358	0.0000000000
ENSG00000157368	0.6454356497
ENSG00000157379	178.6993616947
ENSG00000067646	0.0000000000
ENSG00000157388	71.3558624092
ENSG00000157399	0.0000000000
ENSG00000157404	0.0795091078
ENSG00000157423	0.1658771930
ENSG00000157426	42.3586539722
ENSG00000157429	5.9197386635
ENSG00000157445	0.0000000000
ENSG00000157450	48.9970859050
ENSG00000157456	160.4053841685
ENSG00000157470	2.2444477996
ENSG00000067704	671.8215483252
ENSG00000157483	64.3427853919
ENSG00000157500	95.5218581139
ENSG00000157502	23.7556080041
ENSG00000157510	0.2449186184
ENSG00000157514	527.9562546259
ENSG00000157538	124.9874268134
ENSG00000157540	81.0863952547
ENSG00000157542	0.0000000000
ENSG00000157551	0.0000000000
ENSG00000157554	0.0000000000
ENSG00000067715	48.8957462433
ENSG00000157557	0.8760953555
ENSG00000157570	0.0000000000
ENSG00000157576	1.0619632810
ENSG00000157578	4.1964021948
ENSG00000157593	254.9004875667
ENSG00000157600	55.3681478961
ENSG00000157601	2.4515082276
ENSG00000157606	0.0000000000
ENSG00000157613	1041.9957321664
ENSG00000157617	57.1363608067
ENSG00000005700	127.4886839005
ENSG00000067798	1.9776199342
ENSG00000157625	76.8246691297
ENSG00000157637	95.7435668098
ENSG00000157653	2.3498804428
ENSG00000157654	0.5678751872
ENSG00000157657	14.5353821587
ENSG00000157680	0.0000000000
ENSG00000157693	156.3272329963
ENSG00000157703	5.5514452525
ENSG00000157734	6.8988176865
ENSG00000157741	16.4380955618
ENSG00000067829	432.2004534649
ENSG00000157764	39.9924975085
ENSG00000157765	0.1983032651
ENSG00000157766	0.0000000000
ENSG00000157778	156.1180144816
ENSG00000157782	0.0000000000
ENSG00000157796	36.9271830614
ENSG00000157800	127.3314756273
ENSG00000157819	0.0000000000
ENSG00000157823	192.8996899106
ENSG00000157827	3.7590618426
ENSG00000067836	190.5510414035
ENSG00000157828	0.0000000000
ENSG00000157833	0.3789941794
ENSG00000157837	118.4140262515
ENSG00000157851	6.0258399696
ENSG00000157856	1.4782206933
ENSG00000157869	42.5089197720
ENSG00000157870	99.2052238185
ENSG00000157873	0.0000000000
ENSG00000157881	52.1416398273
ENSG00000157884	3.6156663263
ENSG00000067840	0.7585497282
ENSG00000157890	0.5484376207
ENSG00000157895	82.4874659730
ENSG00000157911	56.9686442931
ENSG00000157916	297.0933146931
ENSG00000157927	10.7992444593
ENSG00000157933	32.1351215546
ENSG00000157950	0.0000000000
ENSG00000157954	153.4253218523
ENSG00000157965	0.0000000000
ENSG00000157978	230.6059833585
ENSG00000067842	0.0562532645
ENSG00000157985	110.2837439068
ENSG00000157992	6.2275646028
ENSG00000157999	9.2712536741
ENSG00000158006	91.6168780441
ENSG00000158008	0.4069796143
ENSG00000158014	0.6653944578
ENSG00000158019	236.3712609310
ENSG00000158022	0.0000000000
ENSG00000158023	5.3417676323
ENSG00000158042	408.7514468623
ENSG00000067900	109.1576384006
ENSG00000158050	0.7363606030
ENSG00000158055	16.3241904879
ENSG00000158062	104.3622635250
ENSG00000158077	0.0000000000
ENSG00000158079	23.3282357130
ENSG00000158089	22.2426107340
ENSG00000158092	50.3755882846
ENSG00000158104	0.4342506582
ENSG00000158106	52.6744481235
ENSG00000158109	315.6979055571
ENSG00000067955	105.3889711598
ENSG00000158113	0.1018771975
ENSG00000158122	9.5588035028
ENSG00000158125	0.3233346349
ENSG00000158156	28.1969761159
ENSG00000158158	100.6289712514
ENSG00000158161	32.5443958320
ENSG00000158163	0.1155144025
ENSG00000158164	6.1809424679
ENSG00000158169	30.5284212945
ENSG00000158185	1.4088360395
ENSG00000067992	85.6823185337
ENSG00000158186	2.0738903553
ENSG00000158195	206.5558716586
ENSG00000158201	113.4996648326
ENSG00000158220	1.1596621983
ENSG00000158234	60.1652921251
ENSG00000158246	100.7219675621
ENSG00000158258	28.0639559758
ENSG00000158270	36.6669914599
ENSG00000158286	3.9923759270
ENSG00000158290	99.3017515778
ENSG00000068001	96.9033361866
ENSG00000158292	4.6324534636
ENSG00000158296	18.3610028014
ENSG00000158301	6.4081754414
ENSG00000158315	9.4776334403
ENSG00000158321	45.8190109460
ENSG00000158352	0.1506729209
ENSG00000158373	93.1683446515
ENSG00000158402	41.5103889127
ENSG00000158406	142.8737659298
ENSG00000158411	28.2880644129
ENSG00000068024	19.2105048896
ENSG00000158417	232.1767301474
ENSG00000158423	12.2709304894
ENSG00000158427	0.0000000000
ENSG00000158428	0.4585812349
ENSG00000158435	123.0098683215
ENSG00000158445	1.6342450679
ENSG00000158457	42.0663001047
ENSG00000158458	0.2085677328
ENSG00000158467	89.5938751026
ENSG00000158470	264.8718388790
ENSG00000005801	25.4836073959
ENSG00000068028	200.2508585649
ENSG00000158473	0.0000000000
ENSG00000158477	0.0000000000
ENSG00000158480	91.9556279243
ENSG00000158481	0.0000000000
ENSG00000158482	1.6946081664
ENSG00000158483	102.4056641213
ENSG00000158485	0.0000000000
ENSG00000158486	0.2610434532
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	199.6390646911
ENSG00000158516	0.3102414205
ENSG00000158517	0.0000000000
ENSG00000158525	0.2310259024
ENSG00000158526	516.3240326114
ENSG00000158527	0.0000000000
ENSG00000158528	0.3946958017
ENSG00000158545	107.6478763771
ENSG00000158552	52.5607413136
ENSG00000158553	0.0000000000
ENSG00000158555	3.4769367394
ENSG00000068079	32.4541069090
ENSG00000158560	0.6845137542
ENSG00000158571	2.3691182290
ENSG00000158578	0.1004346005
ENSG00000158604	419.6496658523
ENSG00000158615	103.8278743550
ENSG00000158623	84.1866069871
ENSG00000158636	31.5285743483
ENSG00000158639	0.0000000000
ENSG00000158669	314.5274000209
ENSG00000158683	0.0457038244
ENSG00000068097	115.7794315609
ENSG00000158691	2.3237529607
ENSG00000158710	2214.0871937405
ENSG00000158711	14.7177038093
ENSG00000158714	0.2495481489
ENSG00000158715	142.6415028114
ENSG00000158716	137.2349657753
ENSG00000158717	19.3078421108
ENSG00000158731	0.0000000000
ENSG00000158747	304.1592349677
ENSG00000158748	0.0000000000
ENSG00000068120	138.6108549117
ENSG00000158764	0.3540276450
ENSG00000158769	668.3425731375
ENSG00000158773	255.8661672198
ENSG00000158786	0.1510760645
ENSG00000158792	24.5125218747
ENSG00000158793	39.1193087750
ENSG00000158796	117.5848958223
ENSG00000158805	15.2508507573
ENSG00000158806	0.7617724567
ENSG00000158813	0.1776506333
ENSG00000068137	77.9517057915
ENSG00000158815	0.0000000000
ENSG00000158816	2.4305239463
ENSG00000158825	0.4298642879
ENSG00000158828	169.0018614366
ENSG00000158850	165.3351334091
ENSG00000158856	1.3015085203
ENSG00000158859	0.5536431895
ENSG00000158863	138.6611845931
ENSG00000158864	704.1649885815
ENSG00000158865	2.9645343424
ENSG00000068305	55.0844100282
ENSG00000158869	0.6714583083
ENSG00000158874	0.0000000000
ENSG00000158882	100.9673704995
ENSG00000158887	1.0497232143
ENSG00000158901	1.9971111089
ENSG00000158927	18.7085366504
ENSG00000158941	378.1453388638
ENSG00000158955	0.0000000000
ENSG00000158966	6.2105274137
ENSG00000158985	68.2507865643
ENSG00000068308	168.1059912264
ENSG00000158987	23.2355218671
ENSG00000159023	31.1023762269
ENSG00000159055	117.9556019933
ENSG00000159063	60.3818992672
ENSG00000159069	848.7347600081
ENSG00000159079	463.2048757922
ENSG00000159082	32.8683263502
ENSG00000159086	38.5793149686
ENSG00000159110	15.7732331002
ENSG00000159111	153.6153901408
ENSG00000068323	84.8214296970
ENSG00000159113	64.1980698033
ENSG00000159123	0.0000000000
ENSG00000159128	83.6967317918
ENSG00000159131	124.5022223273
ENSG00000159140	497.1833486389
ENSG00000159147	115.5732370065
ENSG00000159164	0.7583447581
ENSG00000159166	34.0586317390
ENSG00000159167	2.0677068643
ENSG00000159173	1.1337474239
ENSG00000068354	33.0056041574
ENSG00000159176	879.0312328754
ENSG00000159182	0.0000000000
ENSG00000159184	17.7008856789
ENSG00000159186	1091.3407680871
ENSG00000159189	0.0000000000
ENSG00000159197	4.8648406057
ENSG00000159199	2252.4667141684
ENSG00000159200	44.2387642002
ENSG00000159202	1760.9618509062
ENSG00000159208	45.0723145787
ENSG00000005810	88.9144147399
ENSG00000068366	0.1522472256
ENSG00000159210	2308.8371965969
ENSG00000159212	0.0000000000
ENSG00000159214	18.0213461826
ENSG00000159216	24.9976745605
ENSG00000159217	0.1641955106
ENSG00000159224	0.0000000000
ENSG00000159228	526.4157677604
ENSG00000159231	108.2579272484
ENSG00000159239	12.5336188893
ENSG00000159247	0.2802368165
ENSG00000068383	109.6474179194
ENSG00000159248	0.0000000000
ENSG00000159251	0.0000000000
ENSG00000159256	45.9631209123
ENSG00000159259	122.6408340446
ENSG00000159261	1.1355565560
ENSG00000159263	5.0631828523
ENSG00000159266	31.3874028649
ENSG00000159267	68.4624377158
ENSG00000159279	0.2106401042
ENSG00000159289	0.0000000000
ENSG00000068394	197.7001899656
ENSG00000159307	0.0510650600
ENSG00000159314	6.5294743965
ENSG00000159322	60.4085742539
ENSG00000159335	430.9559809104
ENSG00000159337	0.4017384019
ENSG00000159339	0.7413572447
ENSG00000159346	819.3047626214
ENSG00000159348	547.7158003992
ENSG00000159352	1686.8333354818
ENSG00000159363	82.5068591416
ENSG00000068400	106.3138674200
ENSG00000159374	0.0000000000
ENSG00000159377	2806.9793022014
ENSG00000159387	0.1958556801
ENSG00000159388	60.8595913139
ENSG00000159398	0.0000000000
ENSG00000159399	556.1976332486
ENSG00000159403	6.3112013695
ENSG00000159409	0.6214077262
ENSG00000159423	272.4110878418
ENSG00000159433	1.1053379113
ENSG00000068438	127.7688266549
ENSG00000159445	51.8892692069
ENSG00000159450	0.0298101539
ENSG00000159455	0.0000000000
ENSG00000159459	81.0272876379
ENSG00000159461	353.8504031067
ENSG00000159479	204.8887408399
ENSG00000159495	0.0000000000
ENSG00000159496	6.3422829617
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	123.8219504420
ENSG00000159556	0.2287987339
ENSG00000159579	103.1744772941
ENSG00000159588	3.9601705004
ENSG00000159592	137.0023771730
ENSG00000159593	167.0144528174
ENSG00000159596	82.7328420404
ENSG00000159618	0.3090172955
ENSG00000159625	0.0000000000
ENSG00000159640	2.3653086192
ENSG00000159648	0.0000000000
ENSG00000068615	95.7074853840
ENSG00000159650	0.0000000000
ENSG00000159658	108.2105115908
ENSG00000159674	0.2234131740
ENSG00000159685	170.0299689819
ENSG00000159692	359.8171689154
ENSG00000159708	1.3515290291
ENSG00000159712	2.6671180229
ENSG00000159713	204.9930914882
ENSG00000159714	0.9918781183
ENSG00000159720	813.7009385055
ENSG00000068650	3.7771074673
ENSG00000159723	0.2702891745
ENSG00000159733	9.2033566740
ENSG00000159753	0.3220085109
ENSG00000159761	2.2624584272
ENSG00000159763	77.0785395282
ENSG00000159784	102.3155275369
ENSG00000159788	19.4402284287
ENSG00000159792	193.0157523805
ENSG00000159797	0.0000000000
ENSG00000159840	1095.7434885474
ENSG00000068654	127.5676888322
ENSG00000159842	166.6843357166
ENSG00000159860	6.3634074722
ENSG00000159871	1.5096769910
ENSG00000159873	102.6309305228
ENSG00000159882	8.1492385256
ENSG00000159884	9.0565812735
ENSG00000159885	23.2052871833
ENSG00000159899	0.1116061106
ENSG00000159904	12.4477035923
ENSG00000159905	25.8045835209
ENSG00000068697	1603.5066530657
ENSG00000159915	3.2674536651
ENSG00000159917	6.8830334305
ENSG00000159921	103.9392033596
ENSG00000159958	3.0149710551
ENSG00000159961	0.0000000000
ENSG00000160007	206.6420310062
ENSG00000160013	0.0000000000
ENSG00000160014	1920.1832040654
ENSG00000160049	157.8886478914
ENSG00000160050	2.3872739474
ENSG00000005812	83.7824235651
ENSG00000068724	55.5291493325
ENSG00000160051	28.7068678180
ENSG00000160055	23.2438950687
ENSG00000160058	250.2891618092
ENSG00000160062	8.1887311873
ENSG00000160072	23.6704441040
ENSG00000160075	179.2243560898
ENSG00000160087	128.9558707591
ENSG00000160094	33.9172528540
ENSG00000160097	0.9967922676
ENSG00000160111	18.8713209535
ENSG00000068745	121.3225619242
ENSG00000160113	587.7688330837
ENSG00000160117	3.5685082762
ENSG00000160124	71.6681048320
ENSG00000160131	34.3010548726
ENSG00000160145	13.9608334870
ENSG00000160161	2.8282673539
ENSG00000160172	13.0232670690
ENSG00000160179	175.7868548160
ENSG00000160180	9341.5733010117
ENSG00000160181	0.0000000000
ENSG00000068781	3.1252681720
ENSG00000160182	7634.6141510138
ENSG00000160183	4.9390046575
ENSG00000160185	0.0000000000
ENSG00000160188	118.7252625758
ENSG00000160190	208.2333454272
ENSG00000160191	0.0000000000
ENSG00000160193	70.5588881711
ENSG00000160194	156.5887701341
ENSG00000160199	26.8588874768
ENSG00000160200	221.5208748528
ENSG00000068784	48.4722431013
ENSG00000160201	773.3801837072
ENSG00000160202	0.0000000000
ENSG00000160207	8.3232550230
ENSG00000160208	104.8103581086
ENSG00000160209	195.8599945926
ENSG00000160211	1208.7676754200
ENSG00000160213	948.6368636379
ENSG00000160214	88.7682974465
ENSG00000160216	187.4519729989
ENSG00000160218	95.1101289688
ENSG00000068793	358.8291609497
ENSG00000160219	0.0868623572
ENSG00000160220	94.8527457384
ENSG00000160221	510.1017044479
ENSG00000160223	94.3402427358
ENSG00000160224	0.0000000000
ENSG00000160226	64.5283980739
ENSG00000160229	49.4063023684
ENSG00000160233	1.2209377612
ENSG00000160255	22.8185215486
ENSG00000160256	162.7731083428
ENSG00000068796	66.3739626330
ENSG00000160271	217.2561514791
ENSG00000160282	1.9441404704
ENSG00000160284	65.3662511179
ENSG00000160285	189.1805504722
ENSG00000160293	383.2012833846
ENSG00000160294	203.6789224793
ENSG00000160296	0.0000000000
ENSG00000160298	15.0729668092
ENSG00000160299	73.7134052035
ENSG00000160305	83.3538355872
ENSG00000068831	0.0939827149
ENSG00000160307	0.0000000000
ENSG00000160310	180.0811550772
ENSG00000160318	0.8391656578
ENSG00000160321	0.1709644201
ENSG00000160323	7.1781934109
ENSG00000160325	432.3649175177
ENSG00000160326	67.1173454812
ENSG00000160336	48.3584000706
ENSG00000160339	0.0000000000
ENSG00000160345	57.5336178522
ENSG00000068878	288.6640452665
ENSG00000160349	0.0000000000
ENSG00000160352	34.0088408128
ENSG00000160360	5.3989340833
ENSG00000160392	103.0454629867
ENSG00000160396	1.9290758762
ENSG00000160401	7.8573159801
ENSG00000160404	50.3845155350
ENSG00000160408	191.1157714522
ENSG00000160410	157.3960051158
ENSG00000160439	90.7614908408
ENSG00000068885	26.5747013837
ENSG00000160445	180.9356387439
ENSG00000160446	290.6315097669
