EnsEMBL_Gene_ID	BT549
ENSG00000154898	0.3394022815
ENSG00000154914	10.5796190645
ENSG00000154917	27.0299771828
ENSG00000154920	55.0469912429
ENSG00000066827	18.8926262871
ENSG00000154928	0.0000000000
ENSG00000154930	9.6688809260
ENSG00000154945	146.3837588331
ENSG00000154957	54.3335536065
ENSG00000154975	0.0000000000
ENSG00000154978	515.7076497867
ENSG00000154997	1.1370872015
ENSG00000154999	517.3500099988
ENSG00000155008	41.3033558057
ENSG00000155011	0.0000000000
ENSG00000066855	142.7250534268
ENSG00000155016	14.8486426501
ENSG00000155026	0.0000000000
ENSG00000155034	51.7755812299
ENSG00000155052	0.0000000000
ENSG00000155066	1.1855643768
ENSG00000155070	0.2506014262
ENSG00000155085	2.0315749202
ENSG00000155087	0.0000000000
ENSG00000155090	129.2971453769
ENSG00000155093	0.5213601803
ENSG00000005483	63.9586138524
ENSG00000066923	1.1798987071
ENSG00000155096	362.4924521126
ENSG00000155097	142.1163478097
ENSG00000155099	17.4643501466
ENSG00000155100	88.6525921017
ENSG00000155111	39.3985379826
ENSG00000155115	659.2048124816
ENSG00000155130	917.1274719119
ENSG00000155158	4.6742398252
ENSG00000155189	177.0727389294
ENSG00000155229	231.9351401281
ENSG00000066926	77.0525252546
ENSG00000155249	0.0000000000
ENSG00000155252	0.4454661158
ENSG00000155254	253.2376755196
ENSG00000155256	115.1894904558
ENSG00000155265	0.0000000000
ENSG00000155269	0.0000000000
ENSG00000155275	24.5632445104
ENSG00000155282	0.0000000000
ENSG00000155287	265.8841387423
ENSG00000155304	91.9719558159
ENSG00000066933	24.4811399104
ENSG00000155307	0.0000000000
ENSG00000155313	51.7379396315
ENSG00000155319	0.0000000000
ENSG00000155324	134.1234152760
ENSG00000155329	56.0989673520
ENSG00000155330	47.9582292416
ENSG00000155352	42.8790057627
ENSG00000155363	151.4879810255
ENSG00000155366	1302.4950799808
ENSG00000155367	16.0961955558
ENSG00000067048	0.0000000000
ENSG00000155368	723.7202839450
ENSG00000155372	0.0000000000
ENSG00000155380	420.7554713399
ENSG00000155393	99.4994632645
ENSG00000155428	2.5302078042
ENSG00000155438	419.6864404491
ENSG00000155463	620.4429908742
ENSG00000155465	3.6317740454
ENSG00000155495	0.0000000000
ENSG00000155506	810.4561202743
ENSG00000067057	899.7270368603
ENSG00000155508	155.5593863379
ENSG00000155511	0.0000000000
ENSG00000155530	0.3485216132
ENSG00000155542	9.6803745477
ENSG00000155545	40.3603080628
ENSG00000155561	214.1704199218
ENSG00000155592	24.6644496689
ENSG00000155621	21.6277745944
ENSG00000155622	0.0000000000
ENSG00000155629	0.0000000000
ENSG00000067064	185.5477889689
ENSG00000155636	46.3430912191
ENSG00000155640	21.8127084577
ENSG00000155657	0.3722552561
ENSG00000155659	0.0000000000
ENSG00000155660	743.0924685632
ENSG00000155666	35.5338071529
ENSG00000155714	0.0000000000
ENSG00000155719	0.1946242721
ENSG00000155729	27.4250197435
ENSG00000155744	14.2288492982
ENSG00000067066	24.2054394787
ENSG00000155749	0.0000000000
ENSG00000155754	0.0000000000
ENSG00000155755	89.3343895276
ENSG00000155760	83.2701533468
ENSG00000155761	0.0000000000
ENSG00000155792	4.4923600001
ENSG00000155816	2.5949847816
ENSG00000155827	196.6215960926
ENSG00000155833	0.0000000000
ENSG00000155846	10.9209086211
ENSG00000067082	288.7147285055
ENSG00000155849	0.4453887141
ENSG00000155850	28.1417924932
ENSG00000155858	31.2670839326
ENSG00000155868	58.8434689991
ENSG00000155875	0.0000000000
ENSG00000155876	535.8581577433
ENSG00000155886	0.0000000000
ENSG00000155890	0.0000000000
ENSG00000155893	12.4634875193
ENSG00000155897	0.0000000000
ENSG00000067113	89.8317687401
ENSG00000155903	21.7813833515
ENSG00000155906	110.1964406652
ENSG00000155918	0.0000000000
ENSG00000155926	0.0000000000
ENSG00000155957	117.1930651416
ENSG00000155959	654.7657141563
ENSG00000155961	8.0946802375
ENSG00000155962	1.7299692066
ENSG00000155966	6.6503232693
ENSG00000155970	12.3561980910
ENSG00000067141	3.6816936203
ENSG00000155974	0.3761797840
ENSG00000155975	201.0819121376
ENSG00000155980	5.5146529808
ENSG00000155984	170.8585253298
ENSG00000156006	0.2858036008
ENSG00000156009	0.0000000000
ENSG00000156011	0.0000000000
ENSG00000156017	30.7244146406
ENSG00000156026	134.6615405386
ENSG00000156030	42.9160261470
ENSG00000005486	181.8565500349
ENSG00000067167	402.9140963947
ENSG00000156035	21.0006307651
ENSG00000156042	0.4247116320
ENSG00000156049	0.3904598986
ENSG00000156050	11.3756766669
ENSG00000156052	126.2003640020
ENSG00000156076	0.0000000000
ENSG00000156096	0.3581382895
ENSG00000156097	0.0000000000
ENSG00000156103	66.0899143905
ENSG00000156110	247.4418309148
ENSG00000067177	0.0000000000
ENSG00000156113	149.8881980018
ENSG00000156127	0.0000000000
ENSG00000156136	101.8746055422
ENSG00000156140	2.1287741351
ENSG00000156150	6.3299080681
ENSG00000156162	52.0685861846
ENSG00000156170	66.9266608287
ENSG00000156171	96.2152553300
ENSG00000156172	21.2617336297
ENSG00000156194	0.9203769898
ENSG00000067182	456.9174802273
ENSG00000156206	7.0231079035
ENSG00000156218	0.0000000000
ENSG00000156219	0.0000000000
ENSG00000156222	0.0000000000
ENSG00000156232	31.7338530908
ENSG00000156234	0.0000000000
ENSG00000156239	28.6491665954
ENSG00000156253	122.7496017902
ENSG00000156256	176.3867023613
ENSG00000156261	1813.6986318307
ENSG00000067191	26.8186895305
ENSG00000156265	53.1278174296
ENSG00000156269	0.0000000000
ENSG00000156273	52.3386185241
ENSG00000156282	0.0000000000
ENSG00000156284	0.0000000000
ENSG00000156298	0.6825967346
ENSG00000156299	50.7281130890
ENSG00000156304	181.4979005165
ENSG00000156313	6.5974741205
ENSG00000156345	47.7530786230
ENSG00000067208	13.0690016153
ENSG00000156363	0.0000000000
ENSG00000156374	118.6709056756
ENSG00000156381	53.4422933342
ENSG00000156384	13.6651961331
ENSG00000156395	0.0000000000
ENSG00000156398	85.7049266437
ENSG00000156411	759.9125215711
ENSG00000156413	0.1191989176
ENSG00000156414	0.0000000000
ENSG00000156427	1.7272210656
ENSG00000067221	39.1460972948
ENSG00000156453	3.5273254797
ENSG00000156463	13.3756885634
ENSG00000156466	62.4266075814
ENSG00000156467	1018.4778211857
ENSG00000156469	133.9981697616
ENSG00000156471	774.8438188097
ENSG00000156475	0.0000000000
ENSG00000156482	15689.7297538349
ENSG00000156486	3.8405947066
ENSG00000156500	5.2489344315
ENSG00000067225	8014.0383274791
ENSG00000156502	215.7399095900
ENSG00000156504	276.6072680798
ENSG00000156508	9282.8323409588
ENSG00000156509	12.6152482432
ENSG00000156510	0.6043403943
ENSG00000156515	415.0597075161
ENSG00000156521	65.5487000583
ENSG00000156531	113.3647649107
ENSG00000156535	82.7878488084
ENSG00000156564	0.0000000000
ENSG00000067248	83.1749364752
ENSG00000156574	2.1238500581
ENSG00000156575	0.0000000000
ENSG00000156577	0.7988186380
ENSG00000156587	31.1238583558
ENSG00000156599	311.5955764626
ENSG00000156603	73.2403102422
ENSG00000156639	290.2553323926
ENSG00000156642	483.0677274660
ENSG00000156650	31.2403272684
ENSG00000156671	32.9919993562
ENSG00000067334	378.1761749556
ENSG00000156675	22.9548519741
ENSG00000156687	0.0000000000
ENSG00000156689	10.9058763381
ENSG00000156697	420.4427256059
ENSG00000156709	477.9046910677
ENSG00000156711	1.9215361896
ENSG00000156735	57.4740043617
ENSG00000156738	0.0000000000
ENSG00000156750	0.0000000000
ENSG00000156755	0.0000000000
ENSG00000067365	57.8658624553
ENSG00000156787	49.4740824613
ENSG00000156795	134.2641685218
ENSG00000156802	382.1106533976
ENSG00000156804	270.3722505607
ENSG00000156831	226.2675870053
ENSG00000156853	48.8828165246
ENSG00000156858	147.5994472223
ENSG00000156860	97.9054343580
ENSG00000156869	7.9899871168
ENSG00000156873	325.6242941835
ENSG00000005513	0.4297843453
ENSG00000067369	102.2325567308
ENSG00000156875	222.5179800162
ENSG00000156876	28.0668568779
ENSG00000156885	0.0000000000
ENSG00000156886	0.0000000000
ENSG00000156920	0.0000000000
ENSG00000156925	0.0000000000
ENSG00000156928	558.2222937191
ENSG00000156931	29.4643471163
ENSG00000156958	44.5276348444
ENSG00000156959	0.0000000000
ENSG00000067445	124.7736319825
ENSG00000156966	0.6409031322
ENSG00000156968	0.0816493150
ENSG00000156970	353.4111597088
ENSG00000156973	78.8893523734
ENSG00000156976	939.9406972280
ENSG00000156983	154.9062412208
ENSG00000156990	261.2647538110
ENSG00000157005	0.0000000000
ENSG00000157014	245.1198475340
ENSG00000157017	1.2701580547
ENSG00000067533	43.0489541991
ENSG00000157020	869.9894732023
ENSG00000157021	25.0394375084
ENSG00000157033	0.0000000000
ENSG00000157036	55.0702675376
ENSG00000157045	186.9579992524
ENSG00000157060	0.0000000000
ENSG00000157064	4.3156374511
ENSG00000157077	49.1346281990
ENSG00000157087	0.0000000000
ENSG00000157093	0.0000000000
ENSG00000067560	3646.8945156747
ENSG00000157103	0.0000000000
ENSG00000157106	61.2663318074
ENSG00000157107	26.7993158767
ENSG00000157110	1.8953535895
ENSG00000157111	7.3596203613
ENSG00000157119	0.0000000000
ENSG00000157131	0.0000000000
ENSG00000157150	0.0000000000
ENSG00000157152	0.0000000000
ENSG00000157168	212.6188159773
ENSG00000067596	105.0993129160
ENSG00000157181	55.5319237883
ENSG00000157184	43.3150880904
ENSG00000157191	210.0749650406
ENSG00000157193	123.1503686294
ENSG00000157211	0.4672915484
ENSG00000157212	63.9927367634
ENSG00000157214	0.1718244343
ENSG00000157216	31.4815775354
ENSG00000157219	0.0000000000
ENSG00000157224	33.3339258200
ENSG00000067601	7.7910709948
ENSG00000157227	796.3326791722
ENSG00000157240	3.9344164141
ENSG00000157259	58.1141064091
ENSG00000157303	0.0000000000
ENSG00000157306	45.7716062678
ENSG00000157312	26.0935004879
ENSG00000157315	8.4867867551
ENSG00000157322	0.0000000000
ENSG00000157326	44.7138106590
ENSG00000157330	0.0000000000
ENSG00000067606	0.1321177052
ENSG00000157335	0.0956309304
ENSG00000157341	0.0000000000
ENSG00000157343	0.0000000000
ENSG00000157344	90.0468115917
ENSG00000157349	313.5783932882
ENSG00000157350	77.8341270940
ENSG00000157353	23.4605630492
ENSG00000157358	0.0000000000
ENSG00000157368	0.1171865947
ENSG00000157379	60.9096241893
ENSG00000067646	0.1049841973
ENSG00000157388	0.0000000000
ENSG00000157399	0.0000000000
ENSG00000157404	0.0000000000
ENSG00000157423	0.6494258113
ENSG00000157426	13.8837869169
ENSG00000157429	5.9121846250
ENSG00000157445	1.7671956070
ENSG00000157450	66.9203881178
ENSG00000157456	402.5211719524
ENSG00000157470	9.7989571295
ENSG00000067704	229.0226060600
ENSG00000157483	169.2917197904
ENSG00000157500	105.8104281511
ENSG00000157502	0.0000000000
ENSG00000157510	13.1490801688
ENSG00000157514	56.6963041737
ENSG00000157538	146.0756509721
ENSG00000157540	115.8705068128
ENSG00000157542	0.0000000000
ENSG00000157551	0.0000000000
ENSG00000157554	0.0000000000
ENSG00000067715	26.9491899982
ENSG00000157557	58.5533861051
ENSG00000157570	0.0000000000
ENSG00000157576	2.3315740105
ENSG00000157578	1.5960052171
ENSG00000157593	275.9120353868
ENSG00000157600	91.0462868650
ENSG00000157601	1.3145274699
ENSG00000157606	0.0000000000
ENSG00000157613	286.0629401720
ENSG00000157617	14.2594315622
ENSG00000005700	53.9183578660
ENSG00000067798	15.3388103622
ENSG00000157625	38.6613327963
ENSG00000157637	134.6579140399
ENSG00000157653	5.3163097856
ENSG00000157654	100.0108674114
ENSG00000157657	16.3931936376
ENSG00000157680	0.3895828471
ENSG00000157693	84.0065726484
ENSG00000157703	0.0000000000
ENSG00000157734	8.5312896496
ENSG00000157741	6.0472154607
ENSG00000067829	825.8497412124
ENSG00000157764	17.3583580284
ENSG00000157765	0.0000000000
ENSG00000157766	0.0000000000
ENSG00000157778	291.5374469921
ENSG00000157782	0.0000000000
ENSG00000157796	16.9805208969
ENSG00000157800	90.2332883719
ENSG00000157819	0.0000000000
ENSG00000157823	250.3837600700
ENSG00000157827	60.8422919678
ENSG00000067836	76.3211722120
ENSG00000157828	0.0000000000
ENSG00000157833	23.5306467932
ENSG00000157837	74.2503440918
ENSG00000157851	0.0000000000
ENSG00000157856	0.0000000000
ENSG00000157869	55.0827470711
ENSG00000157870	151.7972748453
ENSG00000157873	0.3888996406
ENSG00000157881	134.3108623051
ENSG00000157884	0.0000000000
ENSG00000067840	14.9005866763
ENSG00000157890	0.4426341854
ENSG00000157895	74.6409478531
ENSG00000157911	99.4610551196
ENSG00000157916	459.6996756171
ENSG00000157927	4.0701006746
ENSG00000157933	148.0780870912
ENSG00000157950	0.0000000000
ENSG00000157954	135.4882570547
ENSG00000157965	0.0000000000
ENSG00000157978	131.0062838499
ENSG00000067842	0.0000000000
ENSG00000157985	51.3999457170
ENSG00000157992	0.9480121392
ENSG00000157999	6.8734626148
ENSG00000158006	23.3928517313
ENSG00000158008	0.0000000000
ENSG00000158014	0.0000000000
ENSG00000158019	148.6260161590
ENSG00000158022	0.0000000000
ENSG00000158023	0.3462317208
ENSG00000158042	864.2252806611
ENSG00000067900	65.9568477074
ENSG00000158050	20.2155450335
ENSG00000158055	0.5686851033
ENSG00000158062	108.8981621604
ENSG00000158077	0.0000000000
ENSG00000158079	27.6188726680
ENSG00000158089	0.0000000000
ENSG00000158092	130.8342579936
ENSG00000158104	0.2648862366
ENSG00000158106	53.2145919185
ENSG00000158109	121.0399551978
ENSG00000067955	235.3169434752
ENSG00000158113	0.0000000000
ENSG00000158122	141.8876805833
ENSG00000158125	4.7296015736
ENSG00000158156	9.7240437114
ENSG00000158158	38.9857973132
ENSG00000158161	64.2617369057
ENSG00000158163	29.9097056436
ENSG00000158164	28.7902153358
ENSG00000158169	42.7795997863
ENSG00000158185	0.0000000000
ENSG00000067992	63.8200603709
ENSG00000158186	76.5968970167
ENSG00000158195	424.1027112887
ENSG00000158201	46.6466670539
ENSG00000158220	1.6506312122
ENSG00000158234	33.0233267021
ENSG00000158246	3.7134600320
ENSG00000158258	1.2778195392
ENSG00000158270	0.0000000000
ENSG00000158286	4.6346637340
ENSG00000158290	868.3106486107
ENSG00000068001	498.9642833950
ENSG00000158292	21.1100189366
ENSG00000158296	2.5458530123
ENSG00000158301	90.7489656939
ENSG00000158315	1.4045781135
ENSG00000158321	59.8747536523
ENSG00000158352	0.1160945296
ENSG00000158373	31.0081759508
ENSG00000158402	50.5840288487
ENSG00000158406	19.2694523794
ENSG00000158411	114.3860136940
ENSG00000068024	15.4495885829
ENSG00000158417	201.6602348606
ENSG00000158423	1.8884781708
ENSG00000158427	33.2601479205
ENSG00000158428	0.0000000000
ENSG00000158435	98.6266594941
ENSG00000158445	106.5154895391
ENSG00000158457	17.4195329144
ENSG00000158458	0.7259454147
ENSG00000158467	18.6374422863
ENSG00000158470	280.2270743851
ENSG00000005801	36.1030882866
ENSG00000068028	214.4968736997
ENSG00000158473	0.0000000000
ENSG00000158477	0.0000000000
ENSG00000158480	63.7672294078
ENSG00000158481	0.0000000000
ENSG00000158482	0.6226688871
ENSG00000158483	56.5537584153
ENSG00000158485	0.0000000000
ENSG00000158486	0.0000000000
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	24.7043245038
ENSG00000158516	0.9860530518
ENSG00000158517	0.0000000000
ENSG00000158525	0.4209125238
ENSG00000158526	312.0616104728
ENSG00000158527	0.0000000000
ENSG00000158528	9.5152938530
ENSG00000158545	192.9591875063
ENSG00000158552	68.9980220710
ENSG00000158553	0.0000000000
ENSG00000158555	27.4863513853
ENSG00000068079	42.8408564830
ENSG00000158560	1.3145990672
ENSG00000158571	1.5118092146
ENSG00000158578	0.0000000000
ENSG00000158604	484.2574988054
ENSG00000158615	125.7240626516
ENSG00000158623	108.2986976709
ENSG00000158636	48.4177732236
ENSG00000158639	0.0000000000
ENSG00000158669	546.9172170803
ENSG00000158683	0.0209089736
ENSG00000068097	54.7331078086
ENSG00000158691	4.4348753542
ENSG00000158710	6797.4064001308
ENSG00000158711	35.2114041183
ENSG00000158714	0.0000000000
ENSG00000158715	17.2281938422
ENSG00000158716	67.5544945789
ENSG00000158717	117.3354945887
ENSG00000158731	0.0000000000
ENSG00000158747	152.6950410104
ENSG00000158748	0.8537374194
ENSG00000068120	237.7420062745
ENSG00000158764	0.0000000000
ENSG00000158769	79.2744594241
ENSG00000158773	167.6347220253
ENSG00000158786	0.0000000000
ENSG00000158792	37.9538619672
ENSG00000158793	41.1859790996
ENSG00000158796	172.2866948973
ENSG00000158805	66.8366916408
ENSG00000158806	0.0000000000
ENSG00000158813	0.0000000000
ENSG00000068137	37.9084239809
ENSG00000158815	0.0000000000
ENSG00000158816	0.7177460434
ENSG00000158825	0.0000000000
ENSG00000158828	59.1583032428
ENSG00000158850	178.7639330249
ENSG00000158856	3.9808926131
ENSG00000158859	0.2742844817
ENSG00000158863	168.6998468601
ENSG00000158864	580.1358654772
ENSG00000158865	0.0000000000
ENSG00000068305	80.7891819225
ENSG00000158869	2.0371179108
ENSG00000158874	0.0000000000
ENSG00000158882	83.4480476953
ENSG00000158887	0.0000000000
ENSG00000158901	1.4728544953
ENSG00000158927	98.9717282235
ENSG00000158941	443.4281317287
ENSG00000158955	0.0000000000
ENSG00000158966	80.4793476903
ENSG00000158985	103.7649233271
ENSG00000068308	293.4460266714
ENSG00000158987	35.6242370910
ENSG00000159023	16.6166542634
ENSG00000159055	114.5191796180
ENSG00000159063	261.9334563439
ENSG00000159069	540.7332861976
ENSG00000159079	198.6313766091
ENSG00000159082	35.9103505639
ENSG00000159086	86.2776037269
ENSG00000159110	75.4288539559
ENSG00000159111	168.6310082052
ENSG00000068323	306.7337487415
ENSG00000159113	147.1456544474
ENSG00000159123	0.0000000000
ENSG00000159128	263.1983977567
ENSG00000159131	446.4646087478
ENSG00000159140	368.2873995798
ENSG00000159147	297.7892716384
ENSG00000159164	0.9719291693
ENSG00000159166	2.2044194721
ENSG00000159167	75.1581609435
ENSG00000159173	0.1489653472
ENSG00000068354	101.9326110685
ENSG00000159176	1289.0867670497
ENSG00000159182	0.0000000000
ENSG00000159184	7.4134851428
ENSG00000159186	1944.9218430901
ENSG00000159189	0.0000000000
ENSG00000159197	2.1141733778
ENSG00000159199	1219.6886414552
ENSG00000159200	419.4244516733
ENSG00000159202	378.5905362797
ENSG00000159208	91.5293585672
ENSG00000005810	32.5321634443
ENSG00000068366	397.6302886328
ENSG00000159210	323.7193071270
ENSG00000159212	0.0000000000
ENSG00000159214	11.1460659266
ENSG00000159216	138.8860600062
ENSG00000159217	0.0000000000
ENSG00000159224	0.0000000000
ENSG00000159228	843.7488426241
ENSG00000159231	143.7993731034
ENSG00000159239	5.6743443204
ENSG00000159247	0.0000000000
ENSG00000068383	42.0297768657
ENSG00000159248	0.0000000000
ENSG00000159251	0.0000000000
ENSG00000159256	75.2278663269
ENSG00000159259	228.2611634102
ENSG00000159261	0.0800858175
ENSG00000159263	8.1467369725
ENSG00000159266	12.3679250849
ENSG00000159267	73.3654677401
ENSG00000159279	0.0000000000
ENSG00000159289	0.0000000000
ENSG00000068394	205.5859904996
ENSG00000159307	0.0000000000
ENSG00000159314	0.6691595080
ENSG00000159322	287.2492271060
ENSG00000159335	1524.1622155377
ENSG00000159337	0.0000000000
ENSG00000159339	0.0687369142
ENSG00000159346	487.0087183364
ENSG00000159348	232.9010779658
ENSG00000159352	1138.9652967188
ENSG00000159363	93.4620331301
ENSG00000068400	102.7487802984
ENSG00000159374	0.0000000000
ENSG00000159377	3059.4383608880
ENSG00000159387	0.0000000000
ENSG00000159388	5.1118490958
ENSG00000159398	0.0000000000
ENSG00000159399	103.7209665335
ENSG00000159403	78.4208804895
ENSG00000159409	0.0000000000
ENSG00000159423	43.2178088486
ENSG00000159433	22.1766433659
ENSG00000068438	470.9303438395
ENSG00000159445	0.1644270628
ENSG00000159450	2.3363708599
ENSG00000159455	0.0000000000
ENSG00000159459	37.9858756814
ENSG00000159461	290.7416232830
ENSG00000159479	342.9375793868
ENSG00000159495	0.0000000000
ENSG00000159496	9.8664493887
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	153.8831433965
ENSG00000159556	21.4386395159
ENSG00000159579	225.6817999735
ENSG00000159588	2.3272567811
ENSG00000159592	148.7213195294
ENSG00000159593	522.1106449960
ENSG00000159596	260.2392015009
ENSG00000159618	0.0000000000
ENSG00000159625	0.0000000000
ENSG00000159640	0.0000000000
ENSG00000159648	0.0000000000
ENSG00000068615	20.3424943135
ENSG00000159650	0.2275715491
ENSG00000159658	125.6690950484
ENSG00000159674	988.3166966192
ENSG00000159685	158.0367978670
ENSG00000159692	553.5899919639
ENSG00000159708	0.0000000000
ENSG00000159712	4.6446581719
ENSG00000159713	0.3331003029
ENSG00000159714	41.4571217689
ENSG00000159720	726.1778977416
ENSG00000068650	98.4161792329
ENSG00000159723	0.2473083720
ENSG00000159733	0.4195302446
ENSG00000159753	24.9975284710
ENSG00000159761	2.9445226398
ENSG00000159763	0.0000000000
ENSG00000159784	2.2582397805
ENSG00000159788	25.2659428540
ENSG00000159792	114.9191659415
ENSG00000159797	0.0000000000
ENSG00000159840	1916.5543222666
ENSG00000068654	101.7808041348
ENSG00000159842	205.4608421881
ENSG00000159860	0.0000000000
ENSG00000159871	0.3467557275
ENSG00000159873	57.7537976209
ENSG00000159882	9.9276146156
ENSG00000159884	81.7247031477
ENSG00000159885	13.8124618274
ENSG00000159899	2.3937036089
ENSG00000159904	10.4129605432
ENSG00000159905	34.4114886289
ENSG00000068697	2283.9896806571
ENSG00000159915	5.8472730774
ENSG00000159917	13.8138455536
ENSG00000159921	62.5655469642
ENSG00000159958	10.1373330927
ENSG00000159961	0.0000000000
ENSG00000160007	155.3033178034
ENSG00000160013	0.0000000000
ENSG00000160014	1722.8366144132
ENSG00000160049	371.2907380459
ENSG00000160050	71.9162647061
ENSG00000005812	98.2933560267
ENSG00000068724	10.7985180894
ENSG00000160051	44.2966123072
ENSG00000160055	40.3958068950
ENSG00000160058	133.5190311404
ENSG00000160062	18.9600415295
ENSG00000160072	107.6960395298
ENSG00000160075	280.8950096976
ENSG00000160087	253.1791536655
ENSG00000160094	74.3162799528
ENSG00000160097	14.9016339639
ENSG00000160111	1.8977156960
ENSG00000068745	203.3551172841
ENSG00000160113	219.8298854926
ENSG00000160117	1.7368223631
ENSG00000160124	195.6686227701
ENSG00000160131	323.1581399292
ENSG00000160145	1.8252007769
ENSG00000160161	0.6257190717
ENSG00000160172	36.5007260415
ENSG00000160179	0.0000000000
ENSG00000160180	0.0000000000
ENSG00000160181	0.0000000000
ENSG00000068781	6.8531486984
ENSG00000160182	0.0000000000
ENSG00000160183	0.0000000000
ENSG00000160185	0.0000000000
ENSG00000160188	0.0000000000
ENSG00000160190	4.9291700406
ENSG00000160191	0.0000000000
ENSG00000160193	177.3008770271
ENSG00000160194	72.4035073815
ENSG00000160199	65.0839893330
ENSG00000160200	486.0369007882
ENSG00000068784	40.8288134735
ENSG00000160201	1825.4570590896
ENSG00000160202	0.0000000000
ENSG00000160207	21.2511010143
ENSG00000160208	333.5257507583
ENSG00000160209	140.5142698774
ENSG00000160211	774.3577696360
ENSG00000160213	2714.9444186470
ENSG00000160214	273.5588038206
ENSG00000160216	91.5670142663
ENSG00000160218	90.4153759048
ENSG00000068793	465.2125294928
ENSG00000160219	0.9918945871
ENSG00000160220	319.0349770165
ENSG00000160221	256.1420722559
ENSG00000160223	3.5239721694
ENSG00000160224	0.0000000000
ENSG00000160226	82.6467948029
ENSG00000160229	22.6726174262
ENSG00000160233	37.4684986046
ENSG00000160255	1.5687045952
ENSG00000160256	223.1836232685
ENSG00000068796	163.8398761928
ENSG00000160271	140.0728100081
ENSG00000160282	2.1205690233
ENSG00000160284	175.7918845952
ENSG00000160285	321.8438372708
ENSG00000160293	179.3474962168
ENSG00000160294	197.4297733653
ENSG00000160296	0.0000000000
ENSG00000160298	28.2402189760
ENSG00000160299	88.5084531180
ENSG00000160305	51.8025374187
ENSG00000068831	0.0000000000
ENSG00000160307	0.0000000000
ENSG00000160310	201.4624841041
ENSG00000160318	1.5356345152
ENSG00000160321	0.0000000000
ENSG00000160323	7.1714218448
ENSG00000160325	43.0147336963
ENSG00000160326	113.9477816474
ENSG00000160336	65.3015132945
ENSG00000160339	0.0000000000
ENSG00000160345	32.7834850360
ENSG00000068878	78.2984839488
ENSG00000160349	0.0000000000
ENSG00000160352	23.3022565942
ENSG00000160360	137.9043176690
ENSG00000160392	102.4186752624
ENSG00000160396	0.7668463376
ENSG00000160401	10.0230662520
ENSG00000160404	33.9949090823
ENSG00000160408	393.7612370586
ENSG00000160410	222.8150866168
ENSG00000160439	60.9917568485
ENSG00000068885	31.4449157618
ENSG00000160445	94.3304795883
ENSG00000160446	280.3272674136
