EnsEMBL_Gene_ID	21MT2
ENSG00000155792	15.5170316030
ENSG00000155816	0.1206524296
ENSG00000155827	53.6646441063
ENSG00000155833	0.0000000000
ENSG00000155846	21.7403184197
ENSG00000067082	582.2220584118
ENSG00000155849	0.8077943343
ENSG00000155850	30.3876193846
ENSG00000155858	9.9337895365
ENSG00000155868	11.3164509698
ENSG00000155875	0.0000000000
ENSG00000155876	561.2890859543
ENSG00000155886	0.0000000000
ENSG00000155890	0.0000000000
ENSG00000155893	40.0645810532
ENSG00000155897	0.0000000000
ENSG00000067113	12.0640634523
ENSG00000155903	13.1401270907
ENSG00000155906	47.1965460549
ENSG00000155918	0.7460102864
ENSG00000155926	0.8129033081
ENSG00000155957	18.9139816340
ENSG00000155959	125.4315178179
ENSG00000155961	0.0000000000
ENSG00000155962	0.0000000000
ENSG00000155966	0.0000000000
ENSG00000155970	0.0000000000
ENSG00000067141	39.4758267741
ENSG00000155974	1.1592073537
ENSG00000155975	22.2733413962
ENSG00000155980	1.6505144817
ENSG00000155984	120.4179754953
ENSG00000156006	1.2101247481
ENSG00000156009	0.0000000000
ENSG00000156011	10.8653845861
ENSG00000156017	37.1052629203
ENSG00000156026	49.6201051340
ENSG00000156030	120.9258819164
ENSG00000005486	304.5800208358
ENSG00000067167	225.7992805292
ENSG00000156035	0.0000000000
ENSG00000156042	0.5573404820
ENSG00000156049	0.2083256941
ENSG00000156050	9.3109084229
ENSG00000156052	63.3791405672
ENSG00000156076	0.0000000000
ENSG00000156096	0.0000000000
ENSG00000156097	0.3556960133
ENSG00000156103	5.8082476023
ENSG00000156110	84.1990391799
ENSG00000067177	83.6896510218
ENSG00000156113	0.0495194105
ENSG00000156127	300.7426605268
ENSG00000156136	63.0779035481
ENSG00000156140	3.2416967908
ENSG00000156150	5.7991538385
ENSG00000156162	37.4069546548
ENSG00000156170	13.1649186226
ENSG00000156171	28.5231962999
ENSG00000156172	3.5341180603
ENSG00000156194	0.8040318310
ENSG00000067182	842.5565330033
ENSG00000156206	0.0000000000
ENSG00000156218	5.9920102667
ENSG00000156219	0.0000000000
ENSG00000156222	0.2353659175
ENSG00000156232	21.5449929114
ENSG00000156234	0.3341530268
ENSG00000156239	13.6164950032
ENSG00000156253	68.1118935670
ENSG00000156256	82.3293281442
ENSG00000156261	663.9155158195
ENSG00000067191	73.6111744878
ENSG00000156265	5.6253985252
ENSG00000156269	0.0000000000
ENSG00000156273	39.5873703751
ENSG00000156282	0.0000000000
ENSG00000156284	0.0933761573
ENSG00000156298	0.2081098125
ENSG00000156299	129.7758470541
ENSG00000156304	161.6081243535
ENSG00000156313	5.5113045487
ENSG00000156345	14.2873945321
ENSG00000067208	4.9378346383
ENSG00000156363	0.0000000000
ENSG00000156374	16.8076904459
ENSG00000156381	42.8529441576
ENSG00000156384	7.9429357705
ENSG00000156395	0.0000000000
ENSG00000156398	33.0106528290
ENSG00000156411	232.5833027701
ENSG00000156413	1.1457666269
ENSG00000156414	0.0000000000
ENSG00000156427	1.3230583270
ENSG00000067221	45.6297666266
ENSG00000156453	142.2164089872
ENSG00000156463	11.8794329333
ENSG00000156466	0.0000000000
ENSG00000156467	169.8197540162
ENSG00000156469	32.2594826155
ENSG00000156471	465.9514539008
ENSG00000156475	0.0000000000
ENSG00000156482	3469.5603983135
ENSG00000156486	0.1262103878
ENSG00000156500	0.3900541062
ENSG00000067225	17350.7590714549
ENSG00000156502	64.9026503931
ENSG00000156504	65.5930903158
ENSG00000156508	9872.8804025173
ENSG00000156509	1.4150918063
ENSG00000156510	7.7282095721
ENSG00000156515	766.7729984355
ENSG00000156521	101.9529238971
ENSG00000156531	21.2107593134
ENSG00000156535	84.3303583492
ENSG00000156564	0.0000000000
ENSG00000067248	23.5441527343
ENSG00000156574	1.3205927282
ENSG00000156575	0.0000000000
ENSG00000156577	0.0000000000
ENSG00000156587	70.2094482895
ENSG00000156599	295.2993943340
ENSG00000156603	53.5730041184
ENSG00000156639	282.8443633021
ENSG00000156642	475.8852116741
ENSG00000156650	35.6468829120
ENSG00000156671	18.9319740223
ENSG00000067334	139.3698286400
ENSG00000156675	25.3219093771
ENSG00000156687	0.0000000000
ENSG00000156689	0.0000000000
ENSG00000156697	91.5620436543
ENSG00000156709	422.2834954130
ENSG00000156711	763.6201427239
ENSG00000156735	38.3912747309
ENSG00000156738	0.0000000000
ENSG00000156750	0.8171962120
ENSG00000156755	0.0000000000
ENSG00000067365	115.5725081334
ENSG00000156787	29.5666052716
ENSG00000156795	73.1227782930
ENSG00000156802	200.6455934160
ENSG00000156804	94.1803254620
ENSG00000156831	85.2408469520
ENSG00000156853	118.0811558194
ENSG00000156858	203.2575557580
ENSG00000156860	280.6845233026
ENSG00000156869	25.6298876643
ENSG00000156873	397.1829387320
ENSG00000005513	0.2635511405
ENSG00000067369	50.9252218127
ENSG00000156875	57.8372537473
ENSG00000156876	13.0248342551
ENSG00000156885	0.4910170394
ENSG00000156886	0.2502816165
ENSG00000156920	0.0396145768
ENSG00000156925	0.0983236079
ENSG00000156928	402.0952626256
ENSG00000156931	20.4516343830
ENSG00000156958	123.8749508228
ENSG00000156959	0.0000000000
ENSG00000067445	0.0000000000
ENSG00000156966	11.2047932096
ENSG00000156968	30.2283351447
ENSG00000156970	125.3768144469
ENSG00000156973	103.5222145722
ENSG00000156976	323.5179482180
ENSG00000156983	90.8885849005
ENSG00000156990	207.0745887302
ENSG00000157005	0.0000000000
ENSG00000157014	137.4748956548
ENSG00000157017	1.0682232399
ENSG00000067533	12.4904530139
ENSG00000157020	518.0306626421
ENSG00000157021	2.6372120241
ENSG00000157033	0.0000000000
ENSG00000157036	7.9599322209
ENSG00000157045	98.3189017930
ENSG00000157060	0.0000000000
ENSG00000157064	0.8533992467
ENSG00000157077	29.1916444423
ENSG00000157087	0.2950196139
ENSG00000157093	0.0000000000
ENSG00000067560	1477.7134967726
ENSG00000157103	0.1325972100
ENSG00000157106	60.7672802926
ENSG00000157107	15.4829855359
ENSG00000157110	2.2622473571
ENSG00000157111	17.0086332759
ENSG00000157119	0.1660404871
ENSG00000157131	0.0000000000
ENSG00000157150	6.7992172105
ENSG00000157152	0.3160476976
ENSG00000157168	6.0351723246
ENSG00000067596	236.2960283072
ENSG00000157181	19.5556737143
ENSG00000157184	80.1335386187
ENSG00000157191	278.0628969524
ENSG00000157193	157.1495370862
ENSG00000157211	0.1246591987
ENSG00000157212	26.1622752247
ENSG00000157214	21.3718550894
ENSG00000157216	40.0883156944
ENSG00000157219	0.0000000000
ENSG00000157224	588.0641140778
ENSG00000067601	5.8205793695
ENSG00000157227	1281.5887495392
ENSG00000157240	150.6891672844
ENSG00000157259	88.4899801586
ENSG00000157303	3.8953672124
ENSG00000157306	116.8741100418
ENSG00000157312	66.8441602994
ENSG00000157315	2.4382843930
ENSG00000157322	1.6237347847
ENSG00000157326	245.4109161768
ENSG00000157330	0.0000000000
ENSG00000067606	115.0676718191
ENSG00000157335	0.0000000000
ENSG00000157341	0.0000000000
ENSG00000157343	13.7717603856
ENSG00000157344	61.3134423701
ENSG00000157349	237.6555664655
ENSG00000157350	50.3411363783
ENSG00000157353	37.1301060869
ENSG00000157358	0.0000000000
ENSG00000157368	0.4985860426
ENSG00000157379	112.4521418313
ENSG00000067646	0.0373421289
ENSG00000157388	0.1090432841
ENSG00000157399	0.0000000000
ENSG00000157404	0.0000000000
ENSG00000157423	0.6722945936
ENSG00000157426	20.5801582935
ENSG00000157429	1.5284299680
ENSG00000157445	0.0000000000
ENSG00000157450	56.1071560922
ENSG00000157456	397.7354094892
ENSG00000157470	14.0494434062
ENSG00000067704	277.4818653025
ENSG00000157483	228.3612607437
ENSG00000157500	16.9294170513
ENSG00000157502	0.4255739283
ENSG00000157510	1.3497664750
ENSG00000157514	183.7600458059
ENSG00000157538	126.3727112592
ENSG00000157540	74.0072845120
ENSG00000157542	0.0000000000
ENSG00000157551	0.1162187321
ENSG00000157554	0.1552878168
ENSG00000067715	6.0800691275
ENSG00000157557	189.6142268188
ENSG00000157570	0.3953267108
ENSG00000157576	0.1687574858
ENSG00000157578	0.8942559202
ENSG00000157593	1014.0072314942
ENSG00000157600	126.6297883913
ENSG00000157601	8.1903743476
ENSG00000157606	0.0000000000
ENSG00000157613	10.1251278767
ENSG00000157617	61.6333301618
ENSG00000005700	34.0299895972
ENSG00000067798	48.3858023397
ENSG00000157625	14.7666820742
ENSG00000157637	187.6740730658
ENSG00000157653	1.5547087480
ENSG00000157654	46.0616319232
ENSG00000157657	27.0314046044
ENSG00000157680	0.3361104085
ENSG00000157693	9.2060617726
ENSG00000157703	0.0000000000
ENSG00000157734	15.7642576775
ENSG00000157741	2.5350506342
ENSG00000067829	1050.3859595959
ENSG00000157764	12.2934522556
ENSG00000157765	0.1929932958
ENSG00000157766	0.0000000000
ENSG00000157778	332.5239639060
ENSG00000157782	0.5238961929
ENSG00000157796	24.0630812171
ENSG00000157800	103.8988170540
ENSG00000157819	0.0000000000
ENSG00000157823	189.2041656994
ENSG00000157827	89.5427188205
ENSG00000067836	93.9718369722
ENSG00000157828	0.0000000000
ENSG00000157833	4.1634333900
ENSG00000157837	138.7949240331
ENSG00000157851	1.7230314610
ENSG00000157856	0.0000000000
ENSG00000157869	31.1899831890
ENSG00000157870	63.8031851087
ENSG00000157873	0.7310357689
ENSG00000157881	194.9057369370
ENSG00000157884	0.0000000000
ENSG00000067840	0.2117210958
ENSG00000157890	0.0000000000
ENSG00000157895	142.2678199336
ENSG00000157911	128.2151837887
ENSG00000157916	363.1368622472
ENSG00000157927	0.0000000000
ENSG00000157933	160.5343506435
ENSG00000157950	0.1383098961
ENSG00000157954	260.0295853254
ENSG00000157965	0.0000000000
ENSG00000157978	108.9976302191
ENSG00000067842	0.0549230054
ENSG00000157985	211.8062228511
ENSG00000157992	411.6204170761
ENSG00000157999	8.6130306188
ENSG00000158006	35.9629060644
ENSG00000158008	0.4462371268
ENSG00000158014	1.7865634129
ENSG00000158019	84.5684451720
ENSG00000158022	0.4553876850
ENSG00000158023	5.1615637059
ENSG00000158042	1452.8389640910
ENSG00000067900	46.6204799358
ENSG00000158050	40.0889976861
ENSG00000158055	2.5590497978
ENSG00000158062	69.5622617209
ENSG00000158077	0.1575929655
ENSG00000158079	16.2739758870
ENSG00000158089	334.9946234630
ENSG00000158092	37.9178229075
ENSG00000158104	2.3844437407
ENSG00000158106	98.0434915607
ENSG00000158109	164.5368453206
ENSG00000067955	171.7264409345
ENSG00000158113	0.4973401909
ENSG00000158122	5.5658781028
ENSG00000158125	27.7919910004
ENSG00000158156	36.7591556036
ENSG00000158158	42.5758269632
ENSG00000158161	36.1411082713
ENSG00000158163	28.2707219567
ENSG00000158164	0.0000000000
ENSG00000158169	27.3782267235
ENSG00000158185	0.0000000000
ENSG00000067992	15.3722267402
ENSG00000158186	2.9290444355
ENSG00000158195	336.6322243267
ENSG00000158201	45.3535033201
ENSG00000158220	1.2040160154
ENSG00000158234	73.1327694638
ENSG00000158246	99.3552497471
ENSG00000158258	0.5917756562
ENSG00000158270	0.0649291850
ENSG00000158286	13.2020451638
ENSG00000158290	85.7852403300
ENSG00000068001	508.2138151647
ENSG00000158292	75.8997590517
ENSG00000158296	0.0924187617
ENSG00000158301	13.2136408107
ENSG00000158315	0.8856800009
ENSG00000158321	2.7038943088
ENSG00000158352	0.0414925235
ENSG00000158373	182.5470948991
ENSG00000158402	24.6695657617
ENSG00000158406	85.7442127386
ENSG00000158411	62.1667537851
ENSG00000068024	42.6908303192
ENSG00000158417	161.0634750669
ENSG00000158423	2.6976260915
ENSG00000158427	2.3194529636
ENSG00000158428	0.1519107179
ENSG00000158435	155.6325046289
ENSG00000158445	3.7880051925
ENSG00000158457	43.9575982781
ENSG00000158458	0.6247364909
ENSG00000158467	24.0299485048
ENSG00000158470	219.0716383418
ENSG00000005801	33.4678485862
ENSG00000068028	70.7940170994
ENSG00000158473	1.3728058433
ENSG00000158477	0.0000000000
ENSG00000158480	68.1127674652
ENSG00000158481	0.0000000000
ENSG00000158482	4.8022582799
ENSG00000158483	86.0996902026
ENSG00000158485	0.0000000000
ENSG00000158486	0.3159225956
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	3.1545044207
ENSG00000158516	0.0000000000
ENSG00000158517	0.2875103351
ENSG00000158525	0.3759377931
ENSG00000158526	193.0376720206
ENSG00000158527	0.4878589849
ENSG00000158528	9.0354017857
ENSG00000158545	379.5531496375
ENSG00000158552	75.0109618571
ENSG00000158553	0.0000000000
ENSG00000158555	41.1824713429
ENSG00000068079	36.1851584635
ENSG00000158560	2.2774468660
ENSG00000158571	1.2687748946
ENSG00000158578	0.0000000000
ENSG00000158604	567.1315365245
ENSG00000158615	98.2421755466
ENSG00000158623	31.2859536345
ENSG00000158636	52.0114863221
ENSG00000158639	0.0000000000
ENSG00000158669	310.5203609448
ENSG00000158683	0.0892460700
ENSG00000068097	150.4794198644
ENSG00000158691	1.7397326783
ENSG00000158710	2385.4912951339
ENSG00000158711	30.5418061359
ENSG00000158714	0.9136759286
ENSG00000158715	85.9834427114
ENSG00000158716	491.0296371636
ENSG00000158717	126.6850964689
ENSG00000158731	1.2083391642
ENSG00000158747	606.6148379565
ENSG00000158748	0.3036683000
ENSG00000068120	821.4023570090
ENSG00000158764	0.0000000000
ENSG00000158769	306.5752527273
ENSG00000158773	181.3693152492
ENSG00000158786	0.0000000000
ENSG00000158792	63.6203056272
ENSG00000158793	104.9523499579
ENSG00000158796	75.5887991638
ENSG00000158805	102.0254325260
ENSG00000158806	1.5915780058
ENSG00000158813	3.1916625446
ENSG00000068137	53.4538202857
ENSG00000158815	0.3292229002
ENSG00000158816	0.6908172262
ENSG00000158825	1818.3835610210
ENSG00000158828	583.4267364101
ENSG00000158850	190.4827651422
ENSG00000158856	6.3820654069
ENSG00000158859	3.8582642401
ENSG00000158863	63.2767831603
ENSG00000158864	563.1731328235
ENSG00000158865	0.0854942397
ENSG00000068305	93.7184145847
ENSG00000158869	0.0000000000
ENSG00000158874	0.0000000000
ENSG00000158882	87.4376690465
ENSG00000158887	1.8528775639
ENSG00000158901	0.2524207756
ENSG00000158927	15.7620162915
ENSG00000158941	225.7770743465
ENSG00000158955	0.0000000000
ENSG00000158966	15.0815835213
ENSG00000158985	31.7629890491
ENSG00000068308	171.7798735932
ENSG00000158987	16.5362074466
ENSG00000159023	29.9086978017
ENSG00000159055	172.1794447494
ENSG00000159063	206.7685884641
ENSG00000159069	692.0956392284
ENSG00000159079	212.5535210260
ENSG00000159082	12.7169389671
ENSG00000159086	28.2661811589
ENSG00000159110	21.6915030997
ENSG00000159111	427.2367052955
ENSG00000068323	188.7900714120
ENSG00000159113	73.4525672296
ENSG00000159123	0.0000000000
ENSG00000159128	381.3889546133
ENSG00000159131	333.1491341089
ENSG00000159140	409.9879917876
ENSG00000159147	39.6961695748
ENSG00000159164	0.2442163146
ENSG00000159166	717.7051498862
ENSG00000159167	38.5533051919
ENSG00000159173	2.1848531416
ENSG00000068354	47.6865091884
ENSG00000159176	889.0983189719
ENSG00000159182	1.0768148477
ENSG00000159184	0.1317086621
ENSG00000159186	392.0056390538
ENSG00000159189	0.0000000000
ENSG00000159197	0.7530973841
ENSG00000159199	1552.7910946558
ENSG00000159200	46.0215242503
ENSG00000159202	462.5072441954
ENSG00000159208	1.7635650415
ENSG00000005810	45.9932580771
ENSG00000068366	125.1175710472
ENSG00000159210	1111.1613402802
ENSG00000159212	0.0000000000
ENSG00000159214	30.9757142715
ENSG00000159216	114.4694357290
ENSG00000159217	1.3702916126
ENSG00000159224	0.5649113055
ENSG00000159228	659.9001560933
ENSG00000159231	74.3830812768
ENSG00000159239	45.4477770212
ENSG00000159247	14.5821675320
ENSG00000068383	60.4840604868
ENSG00000159248	0.0000000000
ENSG00000159251	0.3234922954
ENSG00000159256	31.5525494287
ENSG00000159259	141.7549866275
ENSG00000159261	0.0000000000
ENSG00000159263	17.1281627934
ENSG00000159266	24.1137368208
ENSG00000159267	47.3350907193
ENSG00000159279	0.0000000000
ENSG00000159289	0.0000000000
ENSG00000068394	150.2714853210
ENSG00000159307	0.0498574898
ENSG00000159314	5.7532089933
ENSG00000159322	241.5865926670
ENSG00000159335	2238.1819175100
ENSG00000159337	52.0096386739
ENSG00000159339	0.2200430633
ENSG00000159346	1273.7226823364
ENSG00000159348	253.3763729690
ENSG00000159352	1476.7028426829
ENSG00000159363	441.3233520485
ENSG00000068400	80.5865233928
ENSG00000159374	0.0000000000
ENSG00000159377	1978.7054847800
ENSG00000159387	0.5160925830
ENSG00000159388	4.4379432800
ENSG00000159398	0.0000000000
ENSG00000159399	317.1703691502
ENSG00000159403	25.9066182816
ENSG00000159409	0.0000000000
ENSG00000159423	52.4294416595
ENSG00000159433	4.3200751775
ENSG00000068438	343.8684417912
ENSG00000159445	5.8859935410
ENSG00000159450	2.0903513171
ENSG00000159455	0.0000000000
ENSG00000159459	24.9296199892
ENSG00000159461	398.1588392032
ENSG00000159479	208.8037277092
ENSG00000159495	0.0000000000
ENSG00000159496	4.5679610054
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	191.4800596256
ENSG00000159556	10.0295562558
ENSG00000159579	195.9750097955
ENSG00000159588	5.3245007361
ENSG00000159592	177.8147048484
ENSG00000159593	138.6250007481
ENSG00000159596	32.4171510689
ENSG00000159618	9.5060080536
ENSG00000159625	0.3306321520
ENSG00000159640	29.6678181935
ENSG00000159648	0.0000000000
ENSG00000068615	0.2580709109
ENSG00000159650	0.3035459025
ENSG00000159658	60.5653286209
ENSG00000159674	6.0993809493
ENSG00000159685	310.1703401261
ENSG00000159692	1100.4021951638
ENSG00000159708	0.0000000000
ENSG00000159712	18.6582722708
ENSG00000159713	2.1167157396
ENSG00000159714	7.2699409534
ENSG00000159720	1041.3164136828
ENSG00000068650	118.8836004343
ENSG00000159723	0.7883090872
ENSG00000159733	4.9354815017
ENSG00000159753	12.9801855273
ENSG00000159761	2.6720479175
ENSG00000159763	0.0000000000
ENSG00000159784	0.1953820479
ENSG00000159788	34.2959413124
ENSG00000159792	103.6567379303
ENSG00000159797	0.0000000000
ENSG00000159840	502.2590832192
ENSG00000068654	198.0693987984
ENSG00000159842	307.9066477302
ENSG00000159860	0.6023953520
ENSG00000159871	2.1181021437
ENSG00000159873	14.4937398120
ENSG00000159882	2.3637166431
ENSG00000159884	50.8853097000
ENSG00000159885	4.3388326657
ENSG00000159899	8.6915060918
ENSG00000159904	2.9648281055
ENSG00000159905	7.0781831946
ENSG00000068697	631.9172140255
ENSG00000159915	0.2651421141
ENSG00000159917	2.0028148235
ENSG00000159921	20.5414152066
ENSG00000159958	2.4933246727
ENSG00000159961	0.0000000000
ENSG00000160007	179.8473820769
ENSG00000160013	0.0000000000
ENSG00000160014	1769.8997483484
ENSG00000160049	138.5269286857
ENSG00000160050	4.8333181952
ENSG00000005812	25.0139185906
ENSG00000068724	199.9172798172
ENSG00000160051	25.5273618472
ENSG00000160055	59.1553662365
ENSG00000160058	107.9229708848
ENSG00000160062	7.5053340106
ENSG00000160072	113.5465715327
ENSG00000160075	202.5116269508
ENSG00000160087	170.9240772268
ENSG00000160094	20.2116822806
ENSG00000160097	0.8267182346
ENSG00000160111	0.7634584531
ENSG00000068745	144.4273138885
ENSG00000160113	502.0706315894
ENSG00000160117	59.6939679377
ENSG00000160124	54.7211679236
ENSG00000160131	79.2511472498
ENSG00000160145	0.1795139328
ENSG00000160161	8.0600917305
ENSG00000160172	18.4596443464
ENSG00000160179	0.9996757865
ENSG00000160180	47.7204499341
ENSG00000160181	0.0000000000
ENSG00000068781	0.1943869029
ENSG00000160182	31.0959729227
ENSG00000160183	4.8935843412
ENSG00000160185	0.0000000000
ENSG00000160188	1.8277245314
ENSG00000160190	63.1552506711
ENSG00000160191	34.2112639121
ENSG00000160193	311.8283586351
ENSG00000160194	207.8723088658
ENSG00000160199	59.7560328522
ENSG00000160200	611.3497948189
ENSG00000068784	23.2671175686
ENSG00000160201	2024.1222187447
ENSG00000160202	0.0000000000
ENSG00000160207	10.0301749175
ENSG00000160208	211.2224201575
ENSG00000160209	394.2256211630
ENSG00000160211	5071.6794649066
ENSG00000160213	2925.0929808427
ENSG00000160214	278.5627058808
ENSG00000160216	25.0006805411
ENSG00000160218	143.4937730278
ENSG00000068793	2073.3469070892
ENSG00000160219	3.5978275064
ENSG00000160220	442.6036810329
ENSG00000160221	633.1687635054
ENSG00000160223	50.4398336493
ENSG00000160224	0.0000000000
ENSG00000160226	46.9019877973
ENSG00000160229	0.5235782880
ENSG00000160233	33.5432017538
ENSG00000160255	136.5069700022
ENSG00000160256	624.6341749780
ENSG00000068796	30.6289698855
ENSG00000160271	87.3082578716
ENSG00000160282	0.6643581208
ENSG00000160284	121.9745686263
ENSG00000160285	230.0594384541
ENSG00000160293	256.7725624556
ENSG00000160294	288.0837537579
ENSG00000160296	0.1812508746
ENSG00000160298	44.3741605116
ENSG00000160299	116.8922833892
ENSG00000160305	102.9349973407
ENSG00000068831	0.3757527848
ENSG00000160307	0.0000000000
ENSG00000160310	243.3705432820
ENSG00000160318	8.1972480672
ENSG00000160321	0.0229247024
ENSG00000160323	3.7043094313
ENSG00000160325	51.4468862743
ENSG00000160326	87.8654353588
ENSG00000160336	37.8544487588
ENSG00000160339	0.1193971279
ENSG00000160345	20.4845501415
ENSG00000068878	51.5919492130
ENSG00000160349	0.0000000000
ENSG00000160352	9.9857762469
ENSG00000160360	20.2596269023
ENSG00000160392	117.1970279578
ENSG00000160396	1.6261212073
ENSG00000160401	17.0066653691
ENSG00000160404	50.1363301002
ENSG00000160408	116.5197326172
ENSG00000160410	531.1396975065
ENSG00000160439	211.0871941968
ENSG00000068885	20.6306444934
ENSG00000160445	149.8517603475
